system:index,Lat,Long,UA,altitude,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,.geo
2_00000000000000000129_0,-26.4601,-51.030005,933,1111,ciclo2,24.250000000000032,19.804600989085667,14.426428571428602,3.3985182379809356,0.8066642857142857,0.7726769510582011,0.7293785714285714,0.026277193210104112,1379.1641864776611,943.8413908048338,511.97107899188995,252.09884752855643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.02879971440942,-26.459876693740508]}"
2_0000000000000000012a_0,-26.461762,-50.940893,934,1154,ciclo2,24.390000000000033,19.96270330955174,14.550000000000027,3.462047968302811,0.7977857142857143,0.7659544642857145,0.7200285714285714,0.024733869336548774,1361.4280138015747,935.0271510433716,516.0934364199638,245.21252076617623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.93896818599747,-26.459876693740508]}"
2_0000000000000000012b_0,-26.459677,-50.489075,939,943,ciclo2,24.22000000000003,19.90537661661658,14.710869565217424,3.3470282846554045,0.8676714285714285,0.807620138888889,0.7317642857142858,0.04775052093426894,1358.1195740699768,922.0764136921498,527.3535494767129,261.80451204849163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.48981054393771,-26.459876693740508]}"
2_0000000000000000012c_0,-27.810882,-51.121856,941,634,ciclo2,26.220370370370397,21.393135897435926,15.701111111111144,3.6741398478886538,0.4747642857142858,0.42876446630641274,0.3383993437841779,0.03888980893527622,1668.8732504844666,1122.8769856960473,715.0634814584628,245.8175655727767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.11863124282137,-27.80734961991979]}"
2_0000000000000000012d_0,-26.460407,-49.948858,945,877,ciclo2,26.66333333333337,21.849129613979304,15.542307692307723,3.91049318053843,0.8387928571428572,0.7730736441798943,0.7091444444444446,0.04435912504039676,1502.250322818756,953.8212087842403,545.7814521789551,316.23716679822815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-26.459876693740508]}"
2_0000000000000000012e_0,-26.459578,-49.85843,946,932,ciclo2,26.84600000000002,22.232449811570945,15.821200000000024,3.9191781486472244,0.8318857142857145,0.7550743386243385,0.6770111111111111,0.04877983399111599,1555.8349046707153,946.3694126274592,521.3653979711235,329.01693494454094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-26.459876693740508]}"
2_0000000000000000012f_0,-26.45983,-49.590434,949,888,ciclo2,25.707391304347865,21.108805107339013,15.179230769230799,3.5154930981798698,0.8360000000000001,0.7743988425925927,0.6949083333333334,0.04227686951978873,1475.985680103302,882.4720994736999,447.6016144026071,311.24531348131563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-26.459876693740508]}"
2_00000000000000000131_0,-26.459997,-49.232898,953,191,ciclo2,28.795384615384645,24.29943222573189,18.733200000000025,3.5321256634560254,0.8458928571428572,0.7837357142857143,0.6897333333333333,0.0485402039379428,1714.4472289085388,998.3130998599876,504.29559225589037,379.9255033703557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-26.459876693740508]}"
2_00000000000000000132_0,-26.462362,-49.051795,955,212,ciclo2,28.70833333333336,23.6839569027718,18.313333333333365,3.4502288318668564,0.8770214285714284,0.8248601851851852,0.6582888888888889,0.0606579958800495,1809.0900392532349,1045.0405190810236,494.43518826924264,420.4576836564493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-26.459876693740508]}"
2_00000000000000000133_0,-26.46,-48.689995,959,22,ciclo2,29.49727272727275,24.215419425397286,18.73153846153849,3.54399097681579,0.8701142857142858,0.8248605489417989,0.7152714285714284,0.04790698178014533,1940.6003289222717,1091.226779059193,474.0162542629987,484.03260168373964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-26.459876693740508]}"
2_00000000000000000134_0,-26.371178,-50.938012,974,992,ciclo2,25.217368421052655,20.693503453915383,14.85380952380956,3.719181476627947,0.8492071428571429,0.7877554232804234,0.7295555555555555,0.034367345311296746,1375.7905550003052,951.8031852309263,515.0381221175194,263.2479427687762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.93896818599747,-26.370045165328555]}"
2_00000000000000000135_0,-26.373158,-50.765957,976,883,ciclo2,25.792727272727312,21.33374315724536,14.724285714285738,3.9031751538293453,0.8086071428571427,0.7448110780423282,0.6770214285714286,0.03766215587255045,1408.4316935539246,915.9205953708637,483.0084513425827,269.0234643648734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.76828828201476,-26.370045165328555]}"
2_00000000000000000136_0,-26.381312,-50.580303,978,1067,ciclo2,25.698421052631613,21.034626134308905,14.938461538461565,3.9457609377299265,0.8326428571428571,0.7890864417989417,0.7313444444444447,0.03350692537032395,1389.2423129081726,906.250958905303,516.0936393737793,269.4160851341535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.57964207234966,-26.37902831816975]}"
2_00000000000000000137_0,-26.370856,-50.488584,979,805,ciclo2,27.86882352941179,23.585670269687487,16.57583333333336,4.254423156590954,0.8035071428571429,0.6753166997354497,0.5046111111111111,0.08882034817884066,1374.755793094635,905.1578582126725,526.3343297485262,264.4189534807275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.48981054393771,-26.370045165328555]}"
2_00000000000000000138_0,-26.370169,-50.220028,982,833,ciclo2,29.066666666666695,23.404094928731496,16.3791666666667,4.219134407946236,0.8207142857142857,0.6782323412698413,0.5583666666666667,0.08782020873480179,1413.0429377555847,910.2871857960126,524.0506811961532,281.22199828121074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.22031595870185,-26.370045165328555]}"
2_00000000000000000139_0,-26.370077,-50.040023,984,842,ciclo2,27.59526315789476,23.129894842553796,16.466923076923106,3.9821582194650222,0.8011071428571429,0.7540754960317461,0.6883333333333334,0.030806355032798296,1522.9273490905762,926.7766216237409,515.4317209720612,309.1859339815405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.04065290187795,-26.370045165328555]}"
2_0000000000000000013a_0,-26.369839,-49.410004,991,858,ciclo2,26.15315789473687,21.062195228474877,15.781111111111143,3.491246310958767,0.8415071428571428,0.7862198412698412,0.6778666666666666,0.04963329983305606,1506.1398134231567,909.3777595386686,479.1528793871403,312.65894386218906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-26.370045165328555]}"
2_0000000000000000013b_0,-26.370663,-49.32015,992,479,ciclo2,27.128333333333362,22.759549421620523,17.907777777777806,3.2174582553538107,0.8654285714285715,0.829098611111111,0.7490666666666667,0.034530165595232545,1654.1411895751953,962.8208441347815,494.894329123199,360.5279645037146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-26.370045165328555]}"
2_0000000000000000013c_0,-26.370001,-49.23,993,346,ciclo2,27.11384615384619,22.321196130841813,17.22071428571432,3.4584343512436386,0.8998857142857144,0.8552604445620555,0.7668555555555555,0.03425985426528169,1699.8283796310425,970.6330534762237,500.66900112852454,367.14240928230726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-26.370045165328555]}"
2_0000000000000000013d_0,-26.367982,-49.139805,994,270,ciclo2,27.086842105263187,22.45843713732805,17.203600000000026,3.3674169600908743,0.8629857142857144,0.8190550925925927,0.7538444444444443,0.03678348914872147,1710.5019326210022,992.2075943600697,489.3034646362066,381.56010784324565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-26.370045165328555]}"
2_0000000000000000013e_0,-26.369648,-49.048693,995,90,ciclo2,29.06250000000003,24.723083596581144,19.022592592592623,3.5530931104174504,0.8491500000000002,0.7824203373015873,0.5899666666666666,0.06616065048918761,1764.6647033691406,1028.6648524710133,488.381892491132,406.82828837725253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-26.370045165328555]}"
2_0000000000000000013f_0,-26.369998,-48.870001,997,32,ciclo2,29.780000000000022,24.8450457351291,19.118333333333364,3.562826218868508,0.8696857142857144,0.8097930886243389,0.6569444444444446,0.060422196183666614,1932.5137939453125,1111.3592898908926,502.3247952926904,470.61883411570716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-26.370045165328555]}"
2_00000000000000000140_0,-27.764093,-51.164103,1000,765,ciclo2,27.23720000000003,22.153216056782753,15.03384615384618,4.197384483166773,0.8486285714285714,0.8030954695767196,0.7216714285714286,0.037051616613493446,1722.039713859558,1117.9202133053138,671.1015885500237,260.6610813233434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.16354700702735,-27.762433855713812]}"
2_00000000000000000141_0,-26.27984,-53.64031,1001,748,ciclo2,29.542727272727305,24.64507127299703,17.233703703703735,4.12108698126061,0.8120928571428571,0.7294701719576718,0.660557142857143,0.042794697040432844,1683.652672290802,1282.7389524907483,938.9870353488698,255.08488475753208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.64289719119723,-26.280213636916603]}"
2_00000000000000000142_0,-26.282328,-53.281735,1003,886,ciclo2,28.450869565217427,23.820602059883246,16.523333333333365,4.0973947068601495,0.8512142857142858,0.7536455687830689,0.6683444444444446,0.048722453212384435,1717.4555349349976,1153.345673540696,773.4500997596632,302.4707535071928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.28357107754942,-26.280213636916603]}"
2_00000000000000000143_0,-26.27881,-50.495598,1010,796,ciclo2,28.577000000000034,23.479374401013246,16.931000000000036,4.131733639918896,0.8161571428571427,0.7090532738095238,0.6088333333333334,0.06367423000243853,1485.5334734916687,959.7331129951248,579.4035779237747,258.5464402468198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.498793696778904,-26.280213636916603]}"
2_00000000000000000144_0,-26.279997,-50.220001,1013,821,ciclo2,27.794210526315823,22.73386260055832,16.340833333333364,3.936869634084437,0.8420071428571428,0.7699323082010582,0.6814222222222223,0.04847892688040302,1437.749285697937,907.2551285137724,524.8815224207938,283.5090985882364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.22031595870185,-26.280213636916603]}"
2_00000000000000000145_0,-26.277101,-49.949854,1016,887,ciclo2,27.80200000000003,23.34734043649669,17.218148148148174,3.6703011676345296,0.841107142857143,0.7551123346560847,0.6547111111111111,0.05086049080317583,1434.4647150039673,892.1380566808151,498.861359000206,288.4909439909669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-26.280213636916603]}"
2_00000000000000000146_0,-26.279381,-49.681358,1019,904,ciclo2,28.01200000000003,23.12007526853182,16.658461538461562,3.913033762965504,0.8444714285714285,0.675047552910053,0.5206111111111111,0.10279626121129158,1383.934763431549,876.3189782942773,470.1162797808647,291.95184220654124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.68132678823014,-26.280213636916603]}"
2_00000000000000000147_0,-26.278033,-49.228334,1024,997,ciclo2,26.311818181818207,21.841250261413336,16.35296296296299,3.336008562803851,0.7531428571428572,0.6940105158730159,0.6282500000000001,0.03957556587422611,1584.1330008506775,932.0295128249563,522.3077887222171,329.14377882937623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-26.280213636916603]}"
2_00000000000000000148_0,-26.280003,-49.139999,1025,775,ciclo2,26.332857142857176,21.797139238726952,16.671481481481514,3.1787752075005984,0.8824142857142857,0.822027380952381,0.6412,0.06331585228000301,1650.3443174362183,941.9163090195156,472.572342986241,352.5040428837518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-26.280213636916603]}"
2_00000000000000000149_0,-26.280009,-49.050025,1026,735,ciclo2,26.102173913043508,21.62898414641154,16.804285714285747,3.0093639206680876,0.8575714285714285,0.7845807208994708,0.5748555555555556,0.07354206594456657,1699.1091494560242,980.842313611321,484.68634406104684,369.3226694089773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-26.280213636916603]}"
2_0000000000000000014a_0,-26.28013,-48.961944,1027,60,ciclo2,29.124782608695682,24.68619987930926,19.47250000000002,3.36508161281156,0.843257142857143,0.7802559854497355,0.6183777777777778,0.06500566861992677,1806.4910173416138,1021.2738909962936,493.33341320976615,397.56879842740034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-26.280213636916603]}"
2_0000000000000000014b_0,-26.280001,-48.600001,1031,20,ciclo2,29.39083333333336,24.836625011632332,19.59880000000003,3.2940866594212332,0.86255,0.7839478505291005,0.653511111111111,0.06314112766763405,2807.4646310806274,1184.2308568725239,370.90898336842656,652.5083481336056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.60334844728671,-26.280213636916603]}"
2_0000000000000000014c_0,-26.190623,-50.491175,1034,811,ciclo2,27.996000000000027,23.457930406736764,16.37200000000003,4.086764245371739,0.8214214285714286,0.6959618716931217,0.6130222222222224,0.053692566262707186,1551.8721807003021,995.3400097740317,580.6861483454704,264.99553925961766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.48981054393771,-26.19038210850465]}"
2_0000000000000000014d_0,-26.19003,-49.770076,1042,859,ciclo2,29.63526315789477,24.114713203909975,16.790800000000026,4.227105776474665,0.8055285714285716,0.6963171957671958,0.5779777777777778,0.06539297991510624,1431.6092104911804,875.283554210923,382.33853763341904,329.57135154475736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.771158316642094,-26.19038210850465]}"
2_0000000000000000014e_0,-26.187328,-49.140824,1047,863,ciclo2,26.322380952380975,21.909945781963355,16.750000000000032,3.198875371258778,0.8641642857142856,0.8107794642857143,0.6825333333333333,0.05015704836737423,1522.6164631843567,906.925949062701,402.2378005553037,325.4476263849097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-26.19038210850465]}"
2_0000000000000000014f_0,-26.192614,-49.047891,1048,553,ciclo2,26.98000000000003,22.326213708951897,17.718800000000037,3.0604318972344706,0.8656357142857142,0.8202459986772488,0.655988888888889,0.054640676803754604,1543.1552648544312,919.0215853382493,372.9213337292895,342.0658193802644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.043522936505276,-26.19038210850465]}"
2_00000000000000000151_0,-26.19,-48.690007,1052,244,ciclo2,27.69956521739133,23.592567839967682,19.075384615384646,2.9385812951549206,0.8852285714285715,0.8100165674603175,0.6207333333333334,0.07141344953762307,2476.2235622406006,1159.7699795546894,382.003231048584,577.5233335346119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-26.19038210850465]}"
2_00000000000000000152_0,-26.10079,-50.489104,1055,796,ciclo2,30.14888888888892,24.18524989029358,16.540000000000024,4.466801583925004,0.8290571428571429,0.666538392857143,0.48373333333333335,0.09028819099126187,1571.4013137817383,1012.7185459651628,583.1664111614227,267.3518143652095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.48981054393771,-26.100550580092698]}"
2_00000000000000000153_0,-26.103016,-50.132936,1059,848,ciclo2,26.41000000000003,22.47116295378707,15.913703703703735,3.742701365377792,0.8294357142857143,0.7079565806878306,0.5536777777777778,0.07528781873198354,1568.5378952026367,962.0101028541345,555.618168592453,286.72893909884226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.1304844302899,-26.100550580092698]}"
2_00000000000000000154_0,-26.099712,-49.950813,1061,884,ciclo2,28.968823529411797,23.463078486338063,16.29296296296299,4.262403197233037,0.8213214285714286,0.6425989748677249,0.4562222222222222,0.11395018706376547,1411.5648822784424,885.1430422581712,455.74526101350784,287.43081337723964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-26.100550580092698]}"
2_00000000000000000155_0,-27.723394,-51.212513,1062,877,ciclo2,28.936400000000038,23.18992372812376,15.351538461538494,4.507391247327492,0.8046357142857142,0.6850062169312169,0.62435,0.05754504415617901,1646.5565328598022,1099.1135912345878,668.610715941526,247.42498406477833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.20846277123333,-27.72650124434903]}"
2_00000000000000000156_0,-26.098843,-49.228674,1063,853,ciclo2,26.481304347826125,22.671515413933918,17.21285714285717,3.4041973114470427,0.7937428571428572,0.6775822089947088,0.5164888888888889,0.07155200507767301,1399.270673751831,870.7326220541994,415.59192196279764,290.0289771256716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-26.100550580092698]}"
2_00000000000000000157_0,-26.099977,-49.050002,1065,1127,ciclo2,24.992000000000033,20.883667093710557,16.184400000000032,2.983924422877149,0.8232714285714285,0.7581724537037036,0.6439444444444445,0.05474748776955667,1484.954035282135,911.4208562791731,392.85693426337093,324.88007627738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-26.100550580092698]}"
2_00000000000000000158_0,-26.09961,-48.959586,1066,742,ciclo2,26.83000000000003,21.924812738731887,17.199629629629662,3.2872096696118334,0.8958642857142857,0.8177996693121693,0.6443555555555557,0.0667634060060264,1346.1053194999695,881.8357857824909,349.2584608569741,312.95452680413877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-26.100550580092698]}"
2_00000000000000000159_0,-26.10023,-48.780368,1068,28,ciclo2,27.827692307692338,23.98020091229436,18.86538461538465,3.0399600992974296,0.8343642857142858,0.7811525132275133,0.6118111111111111,0.06219020459695748,2369.3930616378784,1181.3980138610204,424.9709179587662,555.1585555221055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-26.100550580092698]}"
2_0000000000000000015a_0,-26.099634,-48.689597,1069,28,ciclo2,29.58578947368424,25.243343196473585,20.13461538461541,3.283841574539641,0.8541357142857144,0.7962657407407407,0.6488222222222222,0.05777539172844619,2377.7450790405273,1153.538867792294,398.3598041534424,553.2432159689542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-26.100550580092698]}"
2_0000000000000000015b_0,-26.009996,-48.869998,1072,132,ciclo2,28.207142857142884,23.884190477698656,19.140000000000025,3.0745852989740508,0.8779642857142856,0.8132851521164022,0.6424111111111112,0.06049158812371898,1703.718731880188,1021.1966317107872,384.3093329574913,386.9712551347373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-26.010719051680745]}"
2_0000000000000000015c_0,-26.00866,-48.780046,1073,31,ciclo2,29.800909090909123,25.57850684478568,20.02920000000003,3.373675563918713,0.7600071428571429,0.7017990079365081,0.5852999999999999,0.04902724527205717,2195.78933095932,1168.9171729101508,433.59746610186994,517.7241919258887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-26.010719051680745]}"
2_0000000000000000015d_0,-26.010002,-48.689996,1074,21,ciclo2,29.620434782608726,24.751089827690773,19.64461538461541,3.2984605056817307,0.8727214285714286,0.8066827711640211,0.6403777777777778,0.0641565687346485,2163.802275657654,1144.333614509058,418.36949154920876,509.25241991748425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-26.010719051680745]}"
2_0000000000000000015e_0,-27.675028,-51.302608,1123,721,ciclo2,27.476428571428603,22.12023502813614,13.912857142857167,4.497113209992037,0.8533785714285713,0.8026040343915343,0.7452857142857143,0.029475110979619783,1630.096864938736,1081.4337561711825,655.4247358636931,253.7192336567942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.29829429964528,-27.67260232730186]}"
2_0000000000000000015f_0,-27.629683,-51.302017,1187,675,ciclo2,28.358148148148175,22.89503799035106,15.520000000000028,4.295800354876844,0.6586200000000001,0.594774409268941,0.5418677691528857,0.03957033450276703,1641.5570554733276,1074.7627153456367,672.7862252146006,258.5942706118294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.29829429964528,-27.627686563095885]}"
2_00000000000000000160_0,-27.629181,-51.260407,1188,681,ciclo2,27.09800000000002,22.068415597057296,15.280000000000031,4.020397374032852,0.6985250435793146,0.6456439511794786,0.6016272789581905,0.025497640478473065,1641.5570554733276,1074.7627153456367,672.7862252146006,258.5942706118294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.2623616882805,-27.627686563095885]}"
2_00000000000000000161_0,-27.633365,-51.162762,1190,778,ciclo2,28.044285714285742,22.70343116313514,14.76461538461541,4.394839410411884,0.7974142857142859,0.7444616071428571,0.6806285714285714,0.0401214092085681,1681.9578821659088,1096.4557657717571,698.5968356933445,262.8498890382976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.16354700702735,-27.63666971593708]}"
2_00000000000000000162_0,-27.628208,-51.120598,1191,715,ciclo2,26.398571428571454,21.333539609156308,14.029230769230796,4.1663704015995995,0.7857000000000001,0.7244282935467407,0.647728208027134,0.038406060122549844,1679.5995121002197,1094.595913238513,708.1156920175999,264.7004103990135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.11863124282137,-27.627686563095885]}"
2_00000000000000000163_0,-27.629999,-50.940004,1195,917,ciclo2,27.10769230769234,21.48719469542806,13.780400000000025,4.398761502488194,0.8728071428571431,0.821233068783069,0.779407142857143,0.03098674658904328,1684.3206191062927,1105.4876055046916,730.9257583916187,261.44800168774987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.93896818599747,-27.627686563095885]}"
2_00000000000000000164_0,-27.586808,-51.432694,1249,629,ciclo2,28.4869230769231,23.294181181392442,15.95153846153849,4.191650999198801,0.7828785714285714,0.7156811177248678,0.6395071428571429,0.04823341726200517,1607.8297441005707,1045.7630367114132,634.1529067400843,249.53190363109832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.43304159226321,-27.582770798889907]}"
2_00000000000000000165_0,-27.540195,-51.525069,1318,654,ciclo2,27.154285714285745,22.426862891737915,15.09444444444447,4.098783124403107,0.898614285714286,0.8611005291005291,0.8146785714285715,0.025964024084628515,1618.046370267868,1015.0018558370648,620.2937360885553,254.7183028632884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.52287312067516,-27.537855034683933]}"
2_00000000000000000166_0,-27.494134,-51.613785,1388,609,ciclo2,28.161428571428594,23.360949371213895,16.398888888888916,3.970905182181268,0.6694309483248156,0.6024064216141467,0.4983900346893723,0.054543406235682004,1586.61465549469,986.7189342392807,583.4732734793797,248.79013104338742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.61270464908711,-27.492939270477958]}"
2_00000000000000000167_0,-27.45021,-51.79501,1461,514,ciclo2,29.731481481481502,24.2144439973607,16.626923076923106,4.358422077226746,0.8133571428571429,0.7500252645502646,0.6805785714285714,0.0371691178234475,1689.007583618164,1058.593662387124,622.8978557034861,261.21508532838203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.79236770591101,-27.44802350627198]}"
2_00000000000000000168_0,-27.405781,-51.975011,1536,440,ciclo2,27.840714285714316,22.489299966673187,15.211428571428598,4.436383874264325,0.7638071428571428,0.7128928902116402,0.6411857142857144,0.037335517359392605,1681.7948982715607,1118.4288606288394,695.305513336556,249.18168919777358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.97203076273492,-27.403107742066005]}"
2_00000000000000000169_0,-27.405073,-51.706008,1542,614,ciclo2,28.82703703703706,23.83587780255175,16.37888888888892,4.381383039072951,0.8568571428571429,0.8173939153439154,0.7662428571428572,0.02776920235041461,1604.0762062072754,1008.0975042798455,596.0867919102311,247.9097206399649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.70253617749906,-27.403107742066005]}"
2_0000000000000000016a_0,-27.360205,-51.88499,1616,623,ciclo2,28.426296296296325,23.52185618517288,16.20000000000003,4.36322470889493,0.8281428571428572,0.7901020502645504,0.7506285714285713,0.023922502289231196,1729.9344952106476,1098.4005481327524,679.5934671228752,263.9570747256659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.88219923432297,-27.358191977860027]}"
2_0000000000000000016b_0,-27.36001,-51.796013,1618,641,ciclo2,28.394615384615413,23.48039381506848,15.925555555555583,4.315803701988101,0.8301785714285713,0.7722915674603175,0.7083928571428573,0.033458578224249004,1675.4511051177979,1055.637885946213,632.1974131790921,264.8894097425398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.79236770591101,-27.358191977860027]}"
2_0000000000000000016c_0,-27.360625,-51.750043,1619,554,ciclo2,28.442592592592618,23.532224186922807,16.19461538461541,4.455038716452466,0.8474785714285716,0.8070117394179893,0.7584785714285713,0.026377720762752604,1572.641356229782,1004.1171936717001,603.2996129831299,247.08115885171355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.74745194170504,-27.358191977860027]}"
2_0000000000000000016d_0,-27.313974,-51.974703,1693,569,ciclo2,28.750000000000036,23.34498121457183,15.757407407407444,4.582490031416214,0.8206642857142857,0.76654417989418,0.7183785714285715,0.03372256416887984,1690.14408826828,1130.855558027991,682.2862410967937,264.0938990569222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.97203076273492,-27.313276213654053]}"
2_0000000000000000016e_0,-27.31502,-51.929929,1694,525,ciclo2,28.747692307692336,23.527629109671896,15.53962962962966,4.596865941930458,0.846757142857143,0.784208664021164,0.7437571428571429,0.0323835655984306,1729.9061131477356,1121.8141083619266,681.5537135461345,270.33989123787563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.92711499852894,-27.313276213654053]}"
2_0000000000000000016f_0,-27.320084,-51.52605,1703,614,ciclo2,29.434615384615412,24.224494987728352,16.730000000000025,4.343077256678326,0.8408642857142857,0.7579242394179894,0.7185857142857143,0.04001265515927133,1545.5913231372833,937.9268976749445,581.7340355738997,257.9219438925464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.52287312067516,-27.32225936649525]}"
2_00000000000000000170_0,-27.269907,-52.695145,1770,481,ciclo2,27.04846153846156,22.00641909325245,14.907857142857171,4.25316417441557,0.8889928571428573,0.8599767526455026,0.8049142857142859,0.025605873857894642,1616.5772694721818,1191.942394527762,730.5623553637415,260.61162387443056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.69068299003054,-27.268360449448075]}"
2_00000000000000000171_0,-27.268846,-52.201183,1774,513,ciclo2,28.964814814814847,23.86778283785461,16.73240000000003,4.335617266421169,0.7853214285714286,0.7126760912698414,0.6113214285714286,0.05754283321654041,1699.898057937622,1188.8092898229372,720.6313174740062,266.99503835403516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.20559273660599,-27.268360449448075]}"
2_00000000000000000172_0,-27.270002,-52.155009,1775,501,ciclo2,27.00500000000003,22.349887386526547,15.898461538461563,4.0582430274348695,0.8168428571428572,0.7566712632275133,0.6888857142857143,0.04395684704244771,1744.0083599090576,1180.9341897464049,702.9500098804419,274.7042952413797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.15169381955882,-27.268360449448075]}"
2_00000000000000000173_0,-27.268075,-51.614357,1787,638,ciclo2,29.07846153846157,23.91220219327106,16.448518518518544,4.368199914501444,0.8313428571428573,0.7628524801587302,0.7157357142857144,0.03492488024494129,1542.7597041130066,957.5421268909025,606.5423009321094,256.8529025969998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.61270464908711,-27.268360449448075]}"
2_00000000000000000174_0,-27.225,-52.515001,1859,521,ciclo2,28.092307692307728,22.89838570766045,15.868518518518549,4.4514675068774014,0.8826142857142857,0.8358458994708994,0.7402714285714284,0.04385935662265311,1640.5803936421871,1217.9067349894904,753.3579920642078,265.38964120009496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.51101993320663,-27.2234446852421]}"
2_00000000000000000175_0,-27.223019,-52.421525,1861,439,ciclo2,27.390000000000025,21.914085624775144,14.956400000000025,4.36967842032288,0.8659,0.8225110449735449,0.7231428571428572,0.044925432850715964,1710.6201281547546,1217.9305109406316,753.3353160936385,270.57959102528224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.42118840479468,-27.2234446852421]}"
