system:index,Lat,Long,UA,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,rad_mean,rad_sd,umid_mean,umid_sd,.geo
1_1_00000000000000000048_0,-27.90127,-49.497506,218,ciclo1,28.670000000000016,16.93636568848761,4.550000000000011,4.786237052356553,0.8546,0.7778420289855074,0.2669,0.09431280117485738,102.229195,4.6279526,0.0,10.987678130809597,12.996895015589107,5.580462516828026,84.19408686152951,8.116301268854937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.51963003708862,-27.91514745401413]}"
1_1_00000000000000000049_0,-27.900071,-49.23011,221,ciclo1,32.39000000000004,19.826674364896096,6.910000000000025,4.857940147185734,0.8791,0.8011652173913046,0.5078,0.07465728038716256,103.515755,4.672115,0.0,11.323093207841758,12.95492676901379,5.544901145978242,84.80502929829727,7.377922784805706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25013545185276,-27.91514745401413]}"
1_1_0000000000000000004a_0,-27.89829,-48.872028,225,ciclo1,33.77000000000004,21.447230769230774,8.710000000000036,4.913519029620095,0.8676,0.7940797101449276,0.3002,0.08845831013420982,176.1888,5.1402593,0.0,13.64937070821745,12.956715835680482,5.5143632315188835,84.05916343735724,6.531893978366701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.89080933820495,-27.91514745401413]}"
1_1_0000000000000000004c_0,-27.809913,-49.949884,242,ciclo1,29.29000000000002,18.36679069767445,4.890000000000043,4.818154807277394,0.8486,0.7828942028985509,0.4808,0.05363530333180552,79.52544,4.877377,0.0,11.206489467078113,13.17139139184483,5.690334874444946,84.2426859754531,8.653902269989404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.968787679148384,-27.825315925602176]}"
1_1_0000000000000000004d_0,-27.810002,-49.590001,246,ciclo1,31.27000000000004,20.474474885844796,7.910000000000025,5.116205970935885,0.8247,0.7251014492753619,0.4843,0.06278245045278509,88.87284,4.7084846,0.0,11.260972250018403,12.85363220463024,5.527715338687443,84.31137207200904,8.006843768809953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.609461565500574,-27.825315925602176]}"
1_1_0000000000000000004e_0,-27.811772,-49.322116,249,ciclo1,28.970000000000027,17.450000000000024,2.830000000000041,4.6886819006263085,0.8781,0.7763028985507249,0.1385,0.11621331083308323,94.83925,4.5572653,0.0,10.99436062616527,12.734024031114249,5.494328188114556,84.90865410141747,7.392167109358327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.33996698026472,-27.825315925602176]}"
1_1_0000000000000000004f_0,-27.809991,-49.140081,251,ciclo1,30.410000000000025,18.82953161592509,3.590000000000032,4.913102280585215,0.8907,0.8018666666666671,0.3095,0.11263989777182663,102.43521,4.9132733,0.0,11.833748172614843,12.787473589105105,5.511872577711576,85.21970626983317,6.947654297403325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.160303923440814,-27.825315925602176]}"
1_1_00000000000000000050_0,-27.809636,-48.960908,253,ciclo1,33.110000000000014,20.240385487528364,4.9500000000000455,4.714267444521419,0.8821,0.8119826086956524,0.327,0.09738904494014687,106.39374,5.0721803,0.0,12.580195566361123,12.768843806456701,5.494520757289209,84.61709592126245,6.6248284644582816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.98064086661691,-27.825315925602176]}"
1_1_00000000000000000051_0,-27.809992,-48.86683,254,ciclo1,33.450000000000045,20.201743119266094,4.9500000000000455,4.789678475358703,0.8757,0.8149971014492755,0.3946,0.08811941826666973,126.936134,5.200804,0.0,13.265198306007528,13.029442407369954,5.613181716646975,83.69463480489131,6.281755626401066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84589357399898,-27.825315925602176]}"
1_1_00000000000000000052_0,-27.809935,-48.780222,255,ciclo1,32.910000000000025,19.692170900692876,8.110000000000014,4.699522249649412,0.8724000000000001,0.8137478260869564,0.44270000000000004,0.08079680293699447,126.936134,5.200804,0.0,13.265198306007528,13.029442407369954,5.613181716646975,83.69463480489131,6.281755626401066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.800977809793004,-27.825315925602176]}"
1_1_00000000000000000053_0,-27.810041,-48.68992,256,ciclo1,33.690000000000055,20.49724705882355,8.450000000000045,4.904812733502376,0.8852000000000001,0.8208043478260869,0.10590000000000001,0.1048918814431814,127.428604,5.22843,0.0,13.702357712446679,13.120539190931602,5.597804179132333,82.86155790237137,6.260873256490001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.711146281381055,-27.825315925602176]}"
1_1_00000000000000000054_0,-27.716863,-51.117105,260,ciclo1,33.93000000000001,21.23646942800792,4.2900000000000205,5.477818923470872,0.8309000000000001,0.7466536231884062,0.6396000000000001,0.05360977517317365,90.32838,4.7566776,0.0,11.000986561029194,13.630189095954412,5.8138386363448,79.21778368923334,7.887852642039694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.13659754850376,-27.735484397190227]}"
1_1_00000000000000000055_0,-27.717497,-51.028739,261,ciclo1,33.81,20.82444881889766,5.490000000000009,5.548938599235878,0.8385,0.7551681159420288,0.6435000000000001,0.050662722461151825,81.79277,4.7181187,0.0,11.053172280474266,13.547720544356238,5.795046345732813,79.7131345828204,7.761254766428613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.04676602009181,-27.735484397190227]}"
1_1_00000000000000000056_0,-27.722096,-49.409204,279,ciclo1,31.210000000000036,19.220707547169848,6.2900000000000205,4.767200581700842,0.8663000000000001,0.7615246376811592,0.5716,0.059311416907657136,78.8262,4.469001,0.0,10.227152559341526,12.640228071296896,5.481631999375962,84.47920053849276,7.335664748617652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.42979850867667,-27.735484397190227]}"
1_1_00000000000000000057_0,-27.720974,-49.229168,281,ciclo1,31.27000000000004,19.987798165137644,5.750000000000057,4.957953180404076,0.8755000000000001,0.7786362318840581,0.37520000000000003,0.07474409088371532,76.05047,4.596539,0.0,10.68075483375446,12.636575026548021,5.4739687113692295,85.15074331194417,7.186362379444691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25013545185276,-27.735484397190227]}"
1_1_00000000000000000058_0,-27.720012,-48.960084,284,ciclo1,33.63000000000005,21.122602739726066,8.710000000000036,4.736258477669751,0.8523000000000001,0.7927753623188402,0.4227,0.05838816240409847,113.40377,5.143046,0.0,12.717086614002088,12.518594800064015,5.437698541744573,85.13632034379995,6.602526058487854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.98064086661691,-27.735484397190227]}"
1_1_00000000000000000059_0,-27.718777,-48.871509,285,ciclo1,34.57000000000005,21.389780701754432,8.930000000000007,4.754434582315922,0.8901,0.8306681159420289,0.23140000000000002,0.08556376974836924,142.68266,5.2697463,0.0,13.717469463787511,12.428978571753529,5.422481366588673,84.69249747540039,6.699379287906593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.89080933820495,-27.735484397190227]}"
1_1_0000000000000000005a_0,-27.720009,-48.779958,286,ciclo1,33.77000000000004,21.238264840182666,9.730000000000018,4.664002259920692,0.8853000000000001,0.8177507246376816,0.2058,0.08965173620082371,145.22511,5.267518,0.0,13.535920105650211,12.401080104173612,5.383739835803398,84.04195648304587,6.279531058089035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.800977809793004,-27.735484397190227]}"
1_1_0000000000000000005b_0,-27.717773,-48.692396,287,ciclo1,33.49000000000001,20.885990783410175,9.150000000000034,4.515490548536684,0.8863000000000001,0.8289289855072467,0.0815,0.10002873225119821,161.30832,5.4586716,0.0,14.255307758150673,12.578717318785474,5.437506933878744,83.28582670729755,6.24358157884594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.711146281381055,-27.735484397190227]}"
1_1_0000000000000000005c_0,-27.632026,-50.578673,297,ciclo1,32.89000000000004,20.506796116504887,6.110000000000014,5.3437134307779,0.8221,0.7257739130434783,0.3719,0.08364628365173243,67.86632,4.615169,0.0,10.091639075466116,13.30991267768958,5.710548740718266,80.76552395964605,7.964850110577542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.59760837803205,-27.645652868778274]}"
1_1_0000000000000000005d_0,-27.630834,-50.219977,301,ciclo1,30.230000000000018,19.466461126005388,6.210000000000036,5.2054968185414765,0.8742000000000001,0.7567159420289857,0.2651,0.1103898698660335,80.94271,4.621542,0.0,10.755269631709057,12.994235643899632,5.6773021798263406,84.32924763848405,8.136730069725902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.23828226438424,-27.645652868778274]}"
1_1_0000000000000000005e_0,-27.630717,-49.950454,304,ciclo1,32.190000000000055,20.011300813008152,4.910000000000025,5.291234295276117,0.8238000000000001,0.7296144927536234,0.48050000000000004,0.06157944856534568,88.332115,4.7433953,0.0,11.297562541323154,12.884581709653052,5.634841984458615,84.9685703716139,8.110338993814628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.968787679148384,-27.645652868778274]}"
1_1_00000000000000000060_0,-27.630007,-49.500032,309,ciclo1,30.910000000000025,20.240855745721333,7.410000000000025,4.959874545028011,0.8613000000000001,0.7552927536231884,0.37110000000000004,0.0790024349631025,106.30908,4.3895535,0.0,10.602903908382949,12.628256853032044,5.4944897378216675,83.88236824575365,7.440293807072934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.51963003708862,-27.645652868778274]}"
1_1_00000000000000000061_0,-27.629033,-49.410096,310,ciclo1,32.670000000000016,21.19767386091132,7.190000000000055,5.212122248190554,0.8398,0.7270768115942026,0.5505,0.0563285114433972,108.03124,4.4397087,0.0,10.66102622844721,12.55861967129689,5.445210115929233,84.52526448144584,7.30020151232921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.42979850867667,-27.645652868778274]}"
1_1_00000000000000000062_0,-27.631126,-49.320431,311,ciclo1,32.35000000000002,20.411970443349777,6.810000000000002,5.169823396390413,0.8466,0.7481623188405797,0.33740000000000003,0.0708621382552169,115.285416,4.530047,0.0,10.868440155799222,12.541784011022912,5.445145428651845,85.42932398592588,7.066676673327171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.33996698026472,-27.645652868778274]}"
1_1_00000000000000000063_0,-27.630001,-49.233553,312,ciclo1,29.670000000000016,18.595110565110584,6.190000000000055,4.835438529649226,0.8956000000000001,0.7944231884057968,0.2102,0.1119144667507084,81.36159,4.5487,0.0,10.58656857000221,12.541784011022912,5.445145428651845,85.42932398592588,7.066676673327171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25013545185276,-27.645652868778274]}"
1_1_00000000000000000064_0,-27.629691,-49.144182,313,ciclo1,31.910000000000025,20.61605911330051,6.8700000000000045,4.950762466674411,0.8452000000000001,0.7355956521739131,0.19110000000000002,0.09706954840460177,84.69286,4.692109,0.0,11.069090688176912,12.464911002803731,5.420943649027446,85.96558423410434,6.8739783282776274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.160303923440814,-27.645652868778274]}"
1_1_00000000000000000065_0,-27.630293,-49.049307,314,ciclo1,32.31,20.731722488038308,7.9500000000000455,4.807136132728627,0.8763000000000001,0.7844869565217396,0.24280000000000002,0.10013308522862559,73.89614,4.889585,0.0,11.430916151904725,12.422062175406468,5.3867334887399085,85.72661314356192,6.7779557530724315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.07047239502886,-27.645652868778274]}"
1_1_00000000000000000066_0,-27.630056,-48.870037,316,ciclo1,33.110000000000014,20.82454128440372,7.9500000000000455,4.764999352180042,0.881,0.8223492753623186,0.12710000000000002,0.09236646236075324,124.52811,5.0817084,0.0,12.589582205610634,12.268626363534343,5.346126109731724,85.01018813637,6.624327815917214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.89080933820495,-27.645652868778274]}"
1_1_00000000000000000067_0,-27.62898,-48.780724,317,ciclo1,35.31,23.318789237668177,8.350000000000023,4.94713486546551,0.8472000000000001,0.779153623188406,0.4365,0.05313698343537769,134.63354,5.1799626,0.0,12.780556258216492,12.270720427461274,5.319978268677868,84.33531732199242,6.553934851456937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.800977809793004,-27.645652868778274]}"
1_1_00000000000000000068_0,-27.63005,-48.691554,318,ciclo1,36.49000000000001,23.91577092511018,10.170000000000016,4.826560800754799,0.7381000000000001,0.6648840579710141,0.29460000000000003,0.05930258107927241,122.993034,5.25133,0.0,12.955096689009036,12.571764542529754,5.42045162446406,82.99163732891554,6.415982028866952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.711146281381055,-27.645652868778274]}"
1_1_00000000000000000069_0,-27.540006,-51.48001,321,ciclo1,31.590000000000032,21.32237076648847,6.710000000000036,5.223639832151802,0.8416,0.753527536231884,0.6654,0.04595447300951573,70.12781,4.9259725,0.0,10.983651042312221,14.257184034767217,5.992982217280888,77.12908899110127,8.154732919687742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.49592366215157,-27.55582134036632]}"
1_1_0000000000000000006a_0,-27.539182,-50.849065,328,ciclo1,35.79000000000002,22.09646226415097,4.770000000000039,5.85665407194139,0.7965,0.6884101449275366,0.4833,0.06154348326072122,64.11708,4.7432227,0.0,10.679744730987645,13.55704863202749,5.768739618621642,79.95073447310894,7.71335525703557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.867102963267904,-27.55582134036632]}"
1_1_0000000000000000006b_0,-27.541056,-50.130154,336,ciclo1,30.650000000000034,19.68411411411415,4.9500000000000455,5.211593585333497,0.8467,0.7318246376811595,0.16040000000000001,0.09375816626198763,70.360435,4.6328363,0.0,10.727074657914233,12.886087415589122,5.638685317106648,84.94647993139077,8.19527605663294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.14845073597228,-27.55582134036632]}"
1_1_0000000000000000006c_0,-27.54037,-50.039551,337,ciclo1,33.73000000000002,20.5444744744745,7.090000000000032,5.618368264991181,0.8102,0.679010144927536,0.2687,0.08741805462198568,75.10004,4.626953,0.0,10.852582968327104,12.886087415589122,5.638685317106648,84.94647993139077,8.19527605663294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.058619207560334,-27.55582134036632]}"
1_1_0000000000000000006d_0,-27.54012,-49.770614,340,ciclo1,28.730000000000018,18.184972067039148,6.150000000000034,4.844939694328245,0.8757,0.7914782608695653,0.32180000000000003,0.11117036263055952,96.58664,4.5853944,0.0,10.91181145429642,12.948516604630225,5.666142429991571,84.32949823522387,8.143977602337266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.78912462232448,-27.55582134036632]}"
1_1_0000000000000000006e_0,-27.539356,-49.679474,341,ciclo1,32.870000000000005,21.761219512195137,8.410000000000025,5.232326543729494,0.7944,0.6823028985507245,0.3673,0.07188128895438384,88.4487,4.5227547,0.0,10.68600912448206,12.860264166274055,5.619858441490663,83.98024509180144,7.806198894004552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.69929309391252,-27.55582134036632]}"
1_1_0000000000000000006f_0,-27.539965,-49.410023,344,ciclo1,32.49000000000001,21.126572890025617,8.090000000000032,5.294989333330417,0.8334,0.7163884057971015,0.47690000000000005,0.06738992213013041,110.56728,4.4300857,0.0,10.499467281501571,12.55861967129689,5.445210115929233,84.52526448144584,7.30020151232921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.42979850867667,-27.55582134036632]}"
1_1_00000000000000000070_0,-27.537368,-49.316716,345,ciclo1,30.210000000000036,19.323560209424127,4.330000000000041,4.909652784695632,0.8576,0.7778333333333337,0.22160000000000002,0.10884359695927605,88.9732,4.5287175,0.0,10.573247008031428,12.541784011022912,5.445145428651845,85.42932398592588,7.066676673327171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.29505121605874,-27.55582134036632]}"
1_1_00000000000000000071_0,-27.539087,-49.22781,346,ciclo1,31.77000000000004,20.452921914357706,5.710000000000036,4.918177001090302,0.8535,0.7481028985507246,0.2691,0.09509706859502388,88.9732,4.5287175,0.0,10.573247008031428,12.541784011022912,5.445145428651845,85.42932398592588,7.066676673327171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25013545185276,-27.55582134036632]}"
1_1_00000000000000000072_0,-27.539971,-49.140033,347,ciclo1,32.710000000000036,20.790291970802926,7.810000000000002,4.87566117918574,0.8431000000000001,0.7600536231884061,0.202,0.09852356384032865,85.27274,4.6032844,0.0,10.920168322422606,12.464911002803731,5.420943649027446,85.96558423410434,6.8739783282776274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.160303923440814,-27.55582134036632]}"
1_1_00000000000000000073_0,-27.539973,-49.049974,348,ciclo1,31.930000000000007,20.128405797101493,7.07000000000005,4.826362025933885,0.86,0.7829623188405799,0.17120000000000002,0.11439731564379753,74.94013,4.8722887,0.0,11.409621531077505,12.422062175406468,5.3867334887399085,85.72661314356192,6.7779557530724315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.07047239502886,-27.55582134036632]}"
1_1_00000000000000000074_0,-27.540035,-48.959997,349,ciclo1,32.410000000000025,20.200762124711336,7.7900000000000205,4.805452986243854,0.8797,0.7938898550724637,0.304,0.09294979655539484,128.10622,4.9580016,0.0,12.129629174013509,12.391235663990955,5.381601526512927,85.46137323780935,6.53130288575378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.98064086661691,-27.55582134036632]}"
1_1_00000000000000000075_0,-27.539364,-48.870149,350,ciclo1,33.25000000000006,21.06596199524945,9.350000000000023,4.6103487678293495,0.8857,0.8065811594202901,0.1942,0.09616206922729983,123.95626,5.036874,0.0,12.052432328382855,12.268626363534343,5.346126109731724,85.01018813637,6.624327815917214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.89080933820495,-27.55582134036632]}"
1_1_00000000000000000076_0,-27.540037,-48.779994,351,ciclo1,34.53000000000003,22.639000000000042,9.730000000000018,4.7048741554032345,0.8500000000000001,0.7883202898550723,0.2479,0.08370517027251627,123.027565,5.1447945,0.0,12.47389620692901,12.270720427461274,5.319978268677868,84.33531732199242,6.553934851456937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.800977809793004,-27.55582134036632]}"
