UA,anom_lst_max,anom_lst_mean,anom_lst_min,anom_lst_sd,anom_ndvi_max,anom_ndvi_mean,anom_ndvi_min,anom_ndvi_sd,anom_prec_max,anom_prec_mean,anom_prec_min,anom_prec_sd,anom_rad_mean,anom_rad_sd,anom_umid_mean,anom_umid_sd,cycle_lst_max_cycle1,cycle_lst_max_cycle2,cycle_lst_mean_cycle1,cycle_lst_mean_cycle2,cycle_lst_min_cycle1,cycle_lst_min_cycle2,cycle_lst_sd_cycle1,cycle_lst_sd_cycle2,cycle_ndvi_max_cycle1,cycle_ndvi_max_cycle2,cycle_ndvi_mean_cycle1,cycle_ndvi_mean_cycle2,cycle_ndvi_min_cycle1,cycle_ndvi_min_cycle2,cycle_ndvi_sd_cycle1,cycle_ndvi_sd_cycle2,cycle_prec_max_cycle1,cycle_prec_max_cycle2,cycle_prec_mean_cycle1,cycle_prec_mean_cycle2,cycle_prec_min_cycle1,cycle_prec_min_cycle2,cycle_prec_sd_cycle1,cycle_prec_sd_cycle2,cycle_rad_mean_cycle1,cycle_rad_mean_cycle2,cycle_rad_sd_cycle1,cycle_rad_sd_cycle2,cycle_umid_mean_cycle1,cycle_umid_mean_cycle2,cycle_umid_sd_cycle1,cycle_umid_sd_cycle2,monthly_lst_max_cycle1,monthly_lst_max_cycle2,monthly_lst_mean_cycle1,monthly_lst_mean_cycle2,monthly_lst_min_cycle1,monthly_lst_min_cycle2,monthly_lst_sd_cycle1,monthly_lst_sd_cycle2,monthly_ndvi_max_cycle1,monthly_ndvi_max_cycle2,monthly_ndvi_mean_cycle1,monthly_ndvi_mean_cycle2,monthly_ndvi_min_cycle1,monthly_ndvi_min_cycle2,monthly_ndvi_sd_cycle1,monthly_ndvi_sd_cycle2,monthly_prec_max_cycle1,monthly_prec_max_cycle2,monthly_prec_mean_cycle1,monthly_prec_mean_cycle2,monthly_prec_min_cycle1,monthly_prec_min_cycle2,monthly_prec_sd_cycle1,monthly_prec_sd_cycle2
2195,1.5199999999999818,0.2497898612552163,1.2800000000000296,-0.07228206419130334,0.015600000000000058,0.01575693581780535,-0.4067,0.016809168534769096,19.80404,0.5922960000000002,0.0,0.27756014568688236,0.18177682741207057,0.04868743486041538,-0.88475475505183,1.0211776521269744,34.13000000000005,35.650000000000034,23.214708097928487,23.464497959183703,6.850000000000023,8.130000000000052,5.588172172481215,5.515890108289912,0.8485,0.8641000000000001,0.7636014492753624,0.7793583850931678,0.6754,0.2687,0.0383955971689134,0.0552047657036825,82.62992,102.43396,5.486668,6.078964,0.0,0.0,12.265209158934194,12.542769304621077,14.557347527004652,14.739124354416722,5.992893495365196,6.041580930225612,77.3539663896094,76.46921163455757,8.486166174832755,9.50734382695973,28.98090909090912,28.44000000000003,24.033578282828312,24.195947652535367,16.30000000000004,17.048518518518552,4.259252550150023,4.211449061404115,0.7842000000000001,0.8018500000000002,0.7298622222222222,0.7511127976190477,0.6942333333333334,0.7057500000000001,0.0304717767819161,0.030779638479327,731.3474416732788,1924.6742646694183,513.6098503271738,1346.1964160005834,370.0571708679199,897.9249058589339,116.32461556388014,301.6439209204472
2216,0.5199999999999818,0.2579118281598092,1.9799999999999613,0.1501369646264683,0.026800000000000046,0.016164182194616683,-0.24590000000000006,0.009256573549527004,25.613100000000003,-0.042207699999999626,0.0,-0.43735722101423846,0.34543310932515325,0.12037912090262726,-1.1150102842375276,0.8174556062211913,33.97000000000003,34.49000000000001,22.58044280442808,22.83835463258789,4.010000000000048,5.990000000000009,5.190272567430236,5.340409532056705,0.8468,0.8736,0.7608898550724639,0.7770540372670806,0.6659,0.42,0.046092340037405,0.055348913586932,69.55671,95.16981,5.2377267,5.195519,0.0,0.0,11.578666070010858,11.14130884899662,14.184052957141644,14.529486066466797,5.7229096689778,5.843288789880427,78.27238906752875,77.15737878329122,8.459256452665572,9.276712058886764,27.5536363636364,27.386296296296333,22.37782070707074,22.741787086692188,14.526363636363664,15.42777777777781,4.518643296986627,4.237040269897652,0.8276166666666667,0.8554500000000002,0.7477145833333333,0.7506786706349207,0.7013666666666666,0.6896428571428573,0.0384679601718132,0.0519923621092634,693.129789352417,1638.5009055137634,485.6455438236396,1107.532521982628,328.72751808166504,635.3313672542572,119.05698569914593,291.79587966180617
2281,1.1800000000000068,-0.21434380979922807,3.0600000000000023,-0.16481908212190355,0.01539999999999997,0.018228985507246276,-0.022500000000000075,0.004765816775048802,18.606544999999997,0.7297744000000002,0.0,0.2699019068106505,0.10962031009473172,0.006083168936555694,-0.47200083395780723,0.7846556121214121,38.43000000000001,39.610000000000014,25.874126984127045,25.659783174327817,4.9500000000000455,8.010000000000048,6.039284919018097,5.874465836896193,0.8282,0.8436,0.7341188405797101,0.7523478260869564,0.6113000000000001,0.5888,0.0400357277953736,0.0448015445704224,94.10176,112.708305,5.1275163,5.8572907,0.0,0.0,12.039456518984256,12.309358425794906,14.430903790018364,14.540524100113096,6.105377241715149,6.111460410651705,76.32834629672446,75.85634546276665,9.671286730673089,10.4559423427945,31.68090909090912,31.815384615384644,25.578379629629666,25.77325076035079,16.368333333333364,17.868400000000026,5.075899518906543,4.717490103186469,0.7627166666666666,0.7888833333333333,0.7159726388888887,0.7287022486772488,0.6717999999999998,0.6737714285714287,0.0301770236783341,0.037827544936186,729.8415393829346,1580.4862542152405,470.4981636206309,1188.3464891342412,290.910439491272,746.074129374167,137.66802648020587,227.9578286350934
2287,1.5600000000000023,-0.47871815458727696,-2.979999999999961,-0.0996525335362568,0.04589999999999994,0.032408695652173636,0.03500000000000003,0.0009735560404591018,1.0488750000000095,0.29240889999999986,0.0,-0.7701756093105647,0.1283394012860466,-0.027858569945767186,-0.4503640232905184,0.721971654509856,37.27000000000004,38.83000000000004,25.404528301886817,24.92581014729954,5.490000000000009,2.510000000000048,5.739977603676482,5.640325070140225,0.8088000000000001,0.8547,0.730417391304348,0.7628260869565217,0.4759,0.5109,0.05186355274506,0.0528371087855191,96.95056,97.999435,5.2143016,5.5067105,0.0,0.0,12.38208937112251,11.611913761811945,14.69072670508686,14.819066106372906,6.258391921316013,6.230533351370246,75.88093044414337,75.43056642085286,9.211129091493923,9.93310074600378,30.70500000000003,30.476923076923097,24.935267255892285,24.61128742734724,16.997272727272755,17.394166666666692,4.73918055358256,4.721804239841653,0.77235,0.8096142857142858,0.7301565277777778,0.7659486111111112,0.6666166666666667,0.7036071428571429,0.0356717185055331,0.0383725800453508,737.1317176818848,1745.3932085037231,480.5987661083539,1199.4834232430935,315.27364206314087,777.0096870027483,137.26831702916067,249.9085432995461
2294,0.839999999999975,-0.37331168392995195,-3.6200000000000045,-0.08010864272126561,0.0131,0.029978467908902462,0.13140000000000007,-0.009335690010847206,3.282740000000004,0.4119447000000003,0.0,-0.7016694706180466,0.1416157622760572,-0.03084941901228966,-0.5675324453292205,0.867934633932224,39.07000000000005,39.910000000000025,25.258592057761764,24.88528037383181,7.690000000000055,4.07000000000005,5.8726962764648585,5.792587633743593,0.8112,0.8243,0.719368115942029,0.7493465838509314,0.4779,0.6093000000000001,0.0577846489136476,0.0484489589028004,93.57073,96.85347,5.078582,5.4905267,0.0,0.0,12.058969884605215,11.357300413987168,14.715249348009223,14.85686511028528,6.280341202686423,6.2494917836741335,76.10127574796573,75.53374330263651,8.914477958969924,9.782412592902148,30.151666666666696,30.346000000000032,24.470905723905755,24.720041135649137,15.268333333333365,17.11518518518522,4.87835552394142,4.572009603784067,0.8073,0.8154785714285715,0.7554220833333333,0.7793238756613757,0.6967,0.728642857142857,0.032132319724716,0.0306621447839035,697.2072710990906,1749.692750453949,471.2093431055546,1192.6582483205482,289.46818125247955,807.3245058618486,126.88970245731804,242.0105246839906
2310,1.3199999999999932,0.05424601862053535,3.740000000000009,-0.028682548610085234,0.02400000000000002,0.024809523809523948,-0.32280000000000003,0.009881067478205698,35.80278,0.7209696000000001,0.0,0.10069812290110214,0.1742508209786795,0.04074240037496679,-0.8589359878507992,1.0499333929692014,35.33000000000004,36.650000000000034,23.65725952813071,23.711505546751244,4.470000000000027,8.210000000000036,5.660277702506039,5.631595153895954,0.8295,0.8535,0.7326768115942028,0.7574863354037268,0.6289,0.3061,0.0446252743909969,0.0545063418692026,94.62253,130.42531,5.5665894,6.287559,0.0,0.0,12.85445779461222,12.955155917513322,14.540542637506933,14.714793458485612,6.038325253658871,6.079067654033838,77.1806717002884,76.3217357124376,8.534951551255395,9.584884944224596,28.63363636363639,29.03560000000003,23.52096464646468,23.920874741790712,15.7616666666667,16.395185185185216,4.421783795138644,4.392434760555572,0.7952333333333333,0.8553642857142857,0.7511586111111112,0.7952144179894182,0.7044,0.7613714285714286,0.0298348218268742,0.0288669156885363,768.5165762901306,1928.309151649475,530.1496381560961,1370.854570589882,374.8890342712402,942.8282929193228,124.52244150263957,298.1535657649664
2406,2.159999999999968,-0.3607068311196002,-0.6999999999999886,-0.1630221000440608,0.025900000000000034,0.040196480331262996,0.19019999999999998,-0.0119335901808914,10.207514000000003,0.3521370999999993,0.0,-0.5298005598282138,0.1404160396400833,-0.025480058632401992,-0.8163369310540389,1.0932507240091507,38.01000000000005,40.170000000000016,25.52555977229604,25.16485294117644,5.8700000000000045,5.170000000000016,5.905276386654938,5.742254286610877,0.8386,0.8645,0.7448115942028983,0.7850080745341613,0.4531,0.6433,0.0583311002543163,0.0463975100734249,92.67909,102.886604,5.1825457,5.5346828,0.0,0.0,12.070444978310222,11.540644418482009,14.511401072210136,14.65181711185022,6.115462743347078,6.089982684714676,75.7103119145273,74.89397498347326,9.11862152427959,10.21187224828874,29.72454545454549,29.6366666666667,24.272020202020236,24.541261117009697,15.971666666666698,17.790800000000033,4.630274075884095,4.23085631543382,0.8362833333333334,0.8667214285714285,0.7761554166666668,0.8288316137566137,0.72415,0.7965357142857145,0.0431662112112638,0.0221537508567121,729.8904242515564,1748.8821145296097,476.2119153936704,1175.87230415749,288.7164921760559,788.9993815347552,132.8025893530048,248.17270207843063
2414,2.4399999999999977,-0.19142045590169232,-0.30000000000001137,0.062257351223568236,0.007800000000000029,0.020103105590061898,-0.006299999999999972,0.003646278016535401,-3.6027700000000067,0.5094320000000003,0.0,0.010479159374195746,0.15360363100504237,-0.008245539273608493,-0.8868782459312712,1.2141532243578599,36.13000000000005,38.57000000000005,25.14010526315793,24.94868480725624,5.53000000000003,5.230000000000018,5.554446202862859,5.616703554086428,0.8424,0.8502000000000001,0.7595086956521742,0.7796118012422361,0.6584,0.6521,0.0415671858426585,0.0452134638591939,95.50444,91.90167,5.129572,5.639004,0.0,0.0,11.852946062080456,11.863425221454651,14.545140876776346,14.698744507781388,6.114329376965066,6.1060838376914575,76.10003354440155,75.21315529847028,8.862607691507064,10.076760915864924,30.246666666666695,29.817200000000028,24.56205808080811,24.82587751971595,16.28000000000003,17.786153846153873,4.476829534123781,4.1852122621295695,0.8187166666666666,0.8329785714285712,0.78604375,0.7971721891534392,0.7262000000000001,0.7566857142857143,0.0272790253006642,0.0244355832810687,725.7177295684814,1660.766721725464,469.6397806207339,1178.9015225392543,269.3702893257141,780.3247381281108,131.60489069486545,235.87088719651305
2425,1.1999999999999886,-0.3123399663400015,2.8799999999999955,-0.20179573405176932,0.048899999999999944,0.032411387163560845,-0.24020000000000002,0.009460621228726103,32.704690000000014,0.6260776999999997,0.0,0.028523592808989306,0.18100601986172293,0.0419862801177624,-1.0170244676487812,1.0929507520936248,34.910000000000025,36.110000000000014,24.1791531531532,23.8668131868132,3.650000000000034,6.53000000000003,5.637351352704608,5.435555618652839,0.807,0.8559,0.7339333333333337,0.7663447204968945,0.6639,0.4237,0.0386805672165306,0.0481411884452567,95.8283,128.53299,5.8098593,6.435937,0.0,0.0,13.25168774670471,13.280211339513698,14.480034958968137,14.66104097882986,5.967605758115841,6.009592038233603,76.72371316544253,75.70668869779375,8.844133011437119,9.937083763530744,29.655454545454575,29.35307692307695,24.64911111111114,24.55378609661946,16.950000000000028,17.55296296296299,4.225960213193899,4.337130491785008,0.7662333333333334,0.7931928571428573,0.7203091666666667,0.7486119047619048,0.6833166666666667,0.7034285714285715,0.0268820019001061,0.0343270282803412,816.2331018447876,1979.2375848293304,554.6134606599808,1394.0961030896287,383.645544052124,904.3828598186374,130.6037738621791,306.7581727306959
2510,2.160000000000025,-0.17673298583074626,2.7199999999999704,-0.12553196954731494,0.016000000000000014,0.01592401656314657,0.13160000000000005,-0.007244886938826196,6.733860000000007,0.28866820000000004,0.0,-0.8456339653970542,0.11023475181666953,0.005880963334691458,-0.6738382494483659,0.9498721750381574,36.670000000000016,38.83000000000004,25.22428015564207,25.047547169811324,5.330000000000041,8.050000000000011,5.921889418696555,5.79635744914924,0.8202,0.8362,0.734549275362319,0.7504732919254655,0.4698,0.6014,0.0504478454264447,0.0432029584876185,83.1724,89.90626,5.1938705,5.4825387,0.0,0.0,12.07255471629743,11.226920750900376,14.509057415589114,14.619292167405783,6.091357499749488,6.09723846308418,76.6904274397752,76.01658919032684,9.882937452874613,10.83280962791277,29.10500000000003,29.66333333333336,23.986162878787905,24.36631698548368,15.486666666666688,17.093846153846183,4.774839581819099,4.517657274444217,0.7928666666666668,0.8090785714285714,0.726417361111111,0.7569696097883599,0.6528333333333334,0.7026642857142856,0.0414550122145961,0.0319181100267782,731.0899615287781,1578.6310632228851,473.940679748853,1167.7807242665922,279.7738718986511,762.915481327932,142.2097990383131,218.83892886016815
2512,2.6399999999999864,-0.12580357739096826,-0.9399999999999977,0.11648768352996441,0.0025000000000000577,0.012874534161490314,-0.15349999999999997,0.010639460529408604,-9.650425999999996,0.24188999999999972,0.0,-1.0519357718754527,0.11706542706051337,-0.003868573869223013,-0.7208228828786929,0.964827504175588,37.25000000000006,39.89000000000004,25.56508571428578,25.43928213689481,6.670000000000016,5.730000000000018,5.751768278189383,5.868255961719347,0.8489,0.8514,0.7511391304347828,0.7640136645962731,0.6683,0.5148,0.038788576748838,0.0494280372782466,96.16631,86.515884,5.272903,5.514793,0.0,0.0,12.27407135952651,11.222135587651056,14.374377492301448,14.491442919361962,6.036569835171273,6.03270126130205,76.13878005787429,75.41795717499559,9.763614147519425,10.728441651695013,30.52333333333336,30.75480000000003,25.356223063973093,25.952531454964824,16.543333333333365,18.200370370370404,4.735142606923064,4.514555106569273,0.7860833333333334,0.7860428571428573,0.7351887500000002,0.7468007605820106,0.6913333333333335,0.718442857142857,0.0284995766466676,0.0221128279674025,747.6020426750183,1645.76362323761,484.8169729709625,1176.1013942240772,295.16163301467896,758.5849090463458,140.0973507803796,240.76709965001032
2515,1.759999999999991,-0.20289889372881476,-0.2400000000000091,0.005944407587464617,0.06569999999999998,0.02349254658385136,-0.16710000000000008,0.014389324425303003,30.423819999999992,0.25245289999999976,0.0,-0.6935213151349444,0.12372212481169242,-0.014180011812735316,-0.7314201035072614,0.9910049172460464,37.75000000000006,39.51000000000005,25.57015444015448,25.367255546425664,7.230000000000018,6.990000000000009,5.730053128589289,5.735997536176754,0.8027000000000001,0.8684000000000001,0.7208217391304346,0.7443142857142859,0.5921000000000001,0.425,0.0444850336974438,0.0588743581227468,89.19486,119.61868,5.3122644,5.5647173,0.0,0.0,12.401103270082228,11.707581954947283,14.419435373579994,14.543157498391686,6.064320226410852,6.050140214598117,75.9375463758872,75.20612627237993,9.47519326672721,10.466198183973257,30.201666666666696,30.569200000000027,25.060402356902387,25.462781512636614,16.871666666666698,18.29370370370373,4.634253687063471,4.2595160740058855,0.7950666666666666,0.8339833333333336,0.7394623611111112,0.7605449735449735,0.6642166666666666,0.6680642857142859,0.0484517322840291,0.0558669314655999,756.0707502365112,1703.5848553180697,484.7441364228725,1185.2847740354912,302.7985496520996,792.775458614896,142.72249015549548,247.31208306575272
2530,0.160000000000025,-0.33748063274668283,0.2999999999999545,-0.26573639421081907,0.03069999999999995,0.03314741200828131,-0.008900000000000019,0.0019365452070665978,15.832239999999999,0.5133666000000003,0.0,-0.21010000682016106,0.15786656091689366,0.0026290428340809413,-0.927862924478589,1.2444869552545725,35.29000000000002,35.450000000000045,24.41148672566371,24.074006092917028,6.750000000000057,7.050000000000011,5.631174471745749,5.36543807753493,0.8449000000000001,0.8756,0.7694463768115944,0.8025937888198758,0.7036,0.6947,0.0366602085737256,0.0385967537807922,91.94615,107.77839,5.144456,5.6578226,0.0,0.0,12.064733665031522,11.85463365821136,14.517910688648495,14.675777249565389,6.098074624215122,6.100703667049203,75.6251233132785,74.6972603887999,9.135596081519518,10.38008303677409,29.910000000000025,29.774000000000036,24.53347222222225,24.759795576819887,16.073333333333363,17.202592592592627,4.542820031012528,4.396376057931109,0.79895,0.8081785714285715,0.7662947222222222,0.7764527447089947,0.7202500000000001,0.725542857142857,0.0298790597879505,0.0273087289802241,713.0992093086243,1636.855541229248,469.43159534533817,1205.1162468288903,275.4993441104889,837.053544767201,130.97517436654002,242.0866757176261
2531,0.34000000000003183,-0.13626520785958007,-0.2599999999999909,-0.07486807910848992,0.0038999999999999035,0.019821739130435057,0.008499999999999952,8.139977736520282e-05,15.832239999999999,0.5133666000000003,0.0,-0.21010000682016106,0.15786656091689366,0.0026290428340809413,-0.927862924478589,1.2444869552545725,35.23000000000002,35.57000000000005,24.476809269162256,24.340544061302676,7.970000000000027,7.710000000000036,5.436715741560337,5.361847662451847,0.8460000000000001,0.8499,0.7563304347826085,0.7761521739130436,0.6465000000000001,0.655,0.0418872029309275,0.0419686027082927,91.94615,107.77839,5.144456,5.6578226,0.0,0.0,12.064733665031522,11.85463365821136,14.517910688648495,14.675777249565389,6.098074624215122,6.100703667049203,75.6251233132785,74.6972603887999,9.135596081519518,10.38008303677409,29.323333333333363,28.80846153846157,24.2664671717172,24.459710240779117,16.7416666666667,17.304074074074105,4.388142572754609,4.091994754723158,0.8165833333333334,0.8428785714285715,0.7758697222222223,0.7880086970899471,0.7265666666666667,0.7481,0.0307023141382093,0.0300378599490687,723.23717212677,1629.8302836418152,477.4311885635058,1212.1884730896527,293.95638847351074,846.2623047968373,131.5475207758691,240.869280760459
2623,3.2800000000000296,-0.18356803735897032,3.759999999999991,-0.11197190694529624,0.0030999999999999917,0.02793809523809543,0.05679999999999996,-0.0035548622800815957,6.221379999999996,0.28272530000000007,0.0,-0.7222829648891,0.11128024400909986,0.005650516806852579,-0.9150728494187348,1.1490265040581882,35.35000000000002,38.63000000000005,24.60323076923083,24.41966273187186,3.2700000000000387,7.03000000000003,5.859780937804056,5.74780903085876,0.8410000000000001,0.8441000000000001,0.7452202898550727,0.7731583850931681,0.5633,0.6201,0.0457903843450379,0.0422355220649563,85.22574,91.44712,5.2362247,5.51895,0.0,0.0,12.069342499827917,11.347059534938817,14.657481371753532,14.768761615762632,6.122319586366497,6.127970103173349,77.14816903751438,76.23309618809564,10.096897082375,11.245923586433188,30.618333333333368,30.042800000000035,24.66102861952865,24.96238206956761,15.439090909090938,17.512222222222253,5.196507541478271,4.516443897716648,0.8127166666666668,0.8228928571428572,0.7632438888888889,0.7846544642857144,0.7068333333333334,0.7396285714285714,0.033724667635112,0.0296663955284422,749.7466316223145,1604.700536251068,479.4440405170123,1178.2631909546085,272.70528984069824,755.6290135508418,144.27987920512555,230.27013123514496
2645,2.859999999999957,0.24361781023892704,-0.13999999999998636,-0.14925877679929656,-0.0009000000000000119,0.019623395445134917,-0.19069999999999998,0.008831625044861305,24.304190000000006,0.5476380000000001,0.0,0.08914953944680803,0.1679860546507257,0.01565695638342479,-1.192059527592761,1.424668772618439,35.25000000000006,38.110000000000014,24.24855379188716,24.49217160212609,6.910000000000025,6.770000000000039,5.5825079566995015,5.433249179900205,0.8627,0.8618,0.7713753623188403,0.7909987577639752,0.6756,0.4849,0.0414904123927599,0.0503220374376212,94.85718,119.16137,5.202814,5.750452,0.0,0.0,11.866533837047664,11.955683376494472,14.500410038420176,14.668396093070902,6.017251313658294,6.032908270041719,76.40398695972677,75.211927432134,8.704934421868108,10.129603194486547,29.775000000000023,29.75000000000004,24.33871464646468,24.79937641196702,16.650000000000023,17.410714285714317,4.518669101833034,4.254208999183863,0.8358333333333334,0.8466500000000002,0.8043422222222224,0.8064947089947091,0.7555666666666667,0.7535714285714287,0.0273675464851553,0.0277627756528063,717.565346956253,1688.8129341602323,474.7568061153094,1224.8462837832049,287.250584602356,846.2615160085261,128.05259778588956,257.2939310085625
2987,1.2200000000000273,0.5114841802960974,2.099999999999966,0.11585935278096837,0.018900000000000028,0.014222981366460163,-0.1967000000000001,0.0026311537137821,3.323875000000001,0.47795139999999936,0.0,-0.45626124518978983,0.19002148252170414,0.04570046437679931,-1.4551884605371725,1.4619119009546804,35.79000000000002,37.01000000000005,23.883427561837472,24.39491174213357,4.830000000000041,6.930000000000007,5.316113173791071,5.431972526572039,0.8686,0.8875000000000001,0.7831478260869567,0.7973708074534168,0.6857000000000001,0.489,0.0428180803226903,0.0454492340364724,101.55748,104.881355,5.548256,6.0262074,0.0,0.0,12.751349769166092,12.295088523976302,14.262794400064024,14.452815882585728,5.848248221876112,5.893948686252911,76.41335741138192,74.95816895084475,9.193786382928623,10.655698283883304,30.61727272727276,31.14384615384619,24.63248484848488,25.632340465573105,17.21909090909094,17.3766666666667,4.310276197547308,4.5276435234078125,0.8469166666666667,0.8366285714285714,0.7069058333333333,0.7358514219576721,0.6321666666666667,0.6688,0.0699992674184552,0.0530819534746204,800.4814615249634,1899.4199826717377,506.2783397734165,1283.5822199676577,314.11352014541626,825.7404829193838,128.4729434226597,308.2648443126633
3001,0.15999999999997172,0.27827268835618924,-2.9399999999999977,0.20404317019637563,0.02070000000000005,0.0033699792960663055,-0.23199999999999998,0.02092652352644081,-26.960293000000007,-0.28263000000000016,0.0,-2.4580230354714665,0.6300960114131833,0.1479627810977151,-1.3077662714762397,0.5184326940720876,31.19000000000005,31.350000000000023,20.23938356164385,20.51765625000004,7.410000000000025,4.470000000000027,4.872991082051938,5.077034252248314,0.8861,0.9068,0.7709318840579709,0.7743018633540372,0.3258,0.0938,0.1095983821058445,0.1305249056322853,84.224945,57.264652,4.5420437,4.2594137,0.0,0.0,11.015152000377302,8.557128964905836,12.589913886822012,13.220009898235196,5.437880006675616,5.585842787773331,82.7563969264532,81.44863065497697,7.5753159486790835,8.093748642751171,24.398571428571465,25.539523809523843,20.437958754208783,20.872059307123557,14.310000000000027,14.851481481481509,3.517043578914076,3.65326205129274,0.8355000000000001,0.8267357142857145,0.7721251388888889,0.7771024801587302,0.6926666666666667,0.697757142857143,0.0482309840452318,0.0422310289920409,647.6578810214996,1437.749285697937,414.46147753794986,907.2551285137724,239.07002878189087,524.8815224207938,117.63562753923864,283.5090985882364
3002,0.15999999999997172,0.27827268835618924,-2.9399999999999977,0.20404317019637563,0.02070000000000005,0.0033699792960663055,-0.23199999999999998,0.02092652352644081,-26.960293000000007,-0.28263000000000016,0.0,-2.4580230354714665,0.6300960114131833,0.1479627810977151,-1.3077662714762397,0.5184326940720876,31.19000000000005,31.350000000000023,20.23938356164385,20.51765625000004,7.410000000000025,4.470000000000027,4.872991082051938,5.077034252248314,0.8861,0.9068,0.7709318840579709,0.7743018633540372,0.3258,0.0938,0.1095983821058445,0.1305249056322853,84.224945,57.264652,4.5420437,4.2594137,0.0,0.0,11.015152000377302,8.557128964905836,12.589913886822012,13.220009898235196,5.437880006675616,5.585842787773331,82.7563969264532,81.44863065497697,7.5753159486790835,8.093748642751171,25.396666666666704,25.36000000000003,20.53768434343437,20.92531864112652,14.2827272727273,15.029259259259293,3.5758445224130084,3.608944463660828,0.8464333333333333,0.8350500000000001,0.7761302777777779,0.7825593253968254,0.6267333333333335,0.6700285714285715,0.0670358060826077,0.0453965068683176,659.0259387493134,1431.6222748756409,419.5499019622803,906.3547332645212,249.89060640335083,518.169154047966,121.34461503227216,286.8360806013029
3082,2.099999999999966,-0.31435168860511453,0.8599999999999568,-0.04855445068972841,-0.000300000000000078,0.02758612836438945,-0.2111,0.011846813383852996,16.041166000000004,0.3755227999999997,0.0,-0.15809219454367174,0.1378002431858807,0.00972927420814429,-1.2570082164533858,1.4088594499667035,37.450000000000045,39.55000000000001,25.66052224371374,25.346170555108625,8.07000000000005,8.930000000000007,5.6705229801546615,5.621968529464933,0.8540000000000001,0.8537,0.7402144927536233,0.7678006211180127,0.6359,0.4248,0.0471083495948872,0.0589551629787402,90.930984,106.97215,5.379989,5.7555118,0.0,0.0,12.376261982148408,12.218169787604737,14.48548880919643,14.62328905238231,5.9628446087696,5.972573882977744,76.03590515525536,74.77889693880198,9.598636038031977,11.00749548799868,30.700000000000035,30.113846153846183,24.86080471380474,25.09538163787369,17.01000000000003,17.676400000000026,4.607288048021185,4.393998572748561,0.8122333333333334,0.8472642857142858,0.7735711111111111,0.8043743386243386,0.7230166666666666,0.7534000000000002,0.0327987463720813,0.0308728568607822,809.6400513648987,1779.487599849701,490.9240268667539,1225.9240486326248,298.5302982330322,780.6789266745907,148.64157577244043,289.25889607350666
3097,3.359999999999957,0.23192181442529147,0.5400000000000205,0.05785807341844684,0.014399999999999968,0.01838509316770176,-0.02860000000000007,0.0019102073455483926,33.58784999999999,0.28962539999999937,0.0,-0.418718901240716,0.17883280731427753,0.028886408588239654,-1.282167049272303,1.4237124398814363,36.75000000000006,40.110000000000014,25.941098265896,26.17302008032129,6.110000000000014,6.650000000000034,5.647397831038503,5.7052559044569495,0.8343,0.8487,0.6976130434782609,0.7159981366459627,0.5870000000000001,0.5584,0.0612159302773618,0.0631261376229102,84.75024,118.33809,5.33201,5.6216354,0.0,0.0,12.245254779774315,11.8265358785336,14.483795563534338,14.662628370848616,5.929590807720152,5.958477216308392,76.63808561076027,75.35591856148797,8.849876427206857,10.273588867088293,31.18166666666669,30.36416666666669,25.67119444444447,25.99671888304935,17.65333333333336,18.101428571428603,4.5313870905845794,4.455655343085277,0.7892833333333334,0.8036285714285716,0.7170473611111111,0.7306217592592593,0.6518,0.6702571428571431,0.0376457205492889,0.0388074985425219,767.4998669624329,1689.7186312675476,486.5905989209811,1193.9477195215457,275.63043689727783,824.3588721901178,134.695001884894,271.040703718534
3197,-0.740000000000002,-0.15630943882984027,3.340000000000032,0.15982567119995128,0.0040999999999999925,0.016698550724637662,0.07539999999999991,0.0008662271930356957,16.80923,0.3049103999999998,0.0,-0.5324812746671679,0.14600389878001963,0.009700176207474875,-1.2218181420423235,1.369282683153914,39.950000000000045,39.21000000000004,25.88228682170545,25.72597738287561,4.050000000000011,7.390000000000043,5.564369919398239,5.724195590598191,0.8458,0.8499,0.7342275362318843,0.750926086956522,0.5285000000000001,0.6039,0.0543198628737701,0.0551860900668058,86.8552,103.66443,5.274689,5.5795994,0.0,0.0,12.046997011758716,11.514515737091548,14.500934443899622,14.646938342679642,5.959052427507764,5.968752603715239,76.67651565977842,75.4546975177361,9.222035172555906,10.59131785570982,31.39000000000004,31.23153846153849,25.669364478114503,26.391205053883343,16.91833333333337,18.585555555555583,4.862805235242318,4.540774059346156,0.7944,0.80575,0.7478213888888888,0.7502594246031745,0.6956000000000001,0.6918,0.0335863492568676,0.0360572153635813,807.9754354953766,1649.7962939739227,487.8822261194388,1198.945212262478,271.81968116760254,774.1719981479304,147.8599079629112,267.3106204977214
