Unnamed: 0,UA,sorensen,bray_curtis,legendre,podani,n_especies_ingresso,n_especies_egresso,abundancia_ingresso,abundancia_egresso,abund_total_c1,abund_total_c2,taxa_rel_ingresso,taxa_rel_egresso,taxa_rel_ingresso_pct,taxa_rel_egresso_pct,ganho_liquido_especies,ganho_liquido_individuos,taxa_liquida_abund_pct,PD,MPD,MNTD,q0_riqueza_c1,q1_shannon_c1,q2_simpson_c1,q0_riqueza_c2,q1_shannon_c2,q2_simpson_c2,diff_q0,diff_q1,diff_q2,ganho_liquido,trajetoria,PD_ciclo1,MPD_ciclo1,MNTD_ciclo1,PD_ciclo2,MPD_ciclo2,MNTD_ciclo2,PD_delta,MPD_delta,MNTD_delta
146,387,0.12,0.1313394018205461,0.12,0.1313394018205461,9,3,10,4,173,212,0.0471698113207547,0.0231213872832369,4.716981132075472,2.312138728323699,6,6,2.404842403751773,3951.58195,309.8341693709528,106.08518819148937,47,23.62706519356269,12.250920998772,53,24.00735533560393,11.45945945945946,6,0.3802901420412397,-0.7914615393125395,6,Regeneração,3951.58195,309.8341693709528,106.08518819148937,4086.063803,302.1006079927431,91.78201301886791,134.48185300000023,-7.733561378209686,-14.30317517262145
147,39,0.0967741935483871,0.1234567901234567,0.0967741935483871,0.1234567901234567,5,4,7,4,250,236,0.0296610169491525,0.016,2.9661016949152543,1.6,1,3,1.3661016949152542,3528.027957896,242.01706712910143,96.07085557808696,46,29.07403370048902,22.369362920544024,47,30.93304495354411,23.560067681895084,1,1.8590112530550869,1.1907047613510606,3,Regeneração,3528.027957896,242.01706712910143,96.07085557808696,3587.328523896,241.0959751282294,97.64229307642552,59.300566000000345,-0.9210920008720224,1.571437498338554
148,390,0.1818181818181818,0.1651090342679127,0.1818181818181818,0.1651090342679127,8,4,11,4,141,180,0.0611111111111111,0.0283687943262411,6.111111111111111,2.8368794326241136,4,7,3.274231678486997,2850.376156002,239.27644977217204,126.75514161335484,31,15.476202414326336,8.662745098039217,35,15.642531449994696,8.756756756756758,4,0.1663290356683617,0.094011658717541,7,Regeneração,2850.376156002,239.27644977217204,126.75514161335484,2994.987846002,240.1485289984336,111.85972762888572,144.61169000000018,0.8720792262615475,-14.895413984469116
149,391,0.0,0.1447963800904977,0.0,0.1447963800904977,0,0,0,0,199,243,0.0,0.0,0.0,0.0,0,0,0.0,2544.726712999,271.0771153014615,147.9037221923846,26,16.674014799059194,13.538803418803417,26,16.142987694963495,12.80611581001952,0,-0.5310271040956991,-0.7326876087838965,0,Estagnação,2544.726712999,271.0771153014615,147.9037221923846,2544.726712999,271.0771153014615,147.9037221923846,0.0,0.0,0.0
150,392,0.1290322580645161,0.1582867783985102,0.1290322580645161,0.1582867783985102,7,1,8,1,122,147,0.0544217687074829,0.0081967213114754,5.442176870748299,0.819672131147541,6,7,4.622504739600759,2420.314396999,223.2898702750608,115.06271928578572,28,15.905567250118189,10.222527472527473,34,20.550763955607305,14.207100591715978,6,4.645196705489118,3.9845731191885054,7,Regeneração,2420.314396999,223.2898702750608,115.06271928578572,2991.193322999,232.56990247409445,120.9970351765294,570.8789259999999,9.280032199033656,5.934315890743676
151,395,0.0434782608695652,0.0798722044728434,0.0434782608695652,0.0798722044728434,2,1,2,1,160,153,0.0130718954248366,0.00625,1.30718954248366,0.625,1,1,0.6821895424836601,2866.6625159960004,242.41414209066667,107.12890184824242,34,19.12957580794389,13.487881981032665,35,18.613094231890752,12.51149118118653,1,-0.5164815760531383,-0.9763907998461328,1,Estagnação,2866.6625159960004,242.41414209066667,107.12890184824242,3035.452801996,242.78466918158287,116.8407239115294,168.79028599999947,0.3705270909161982,9.711822063286974
152,397,0.1525423728813559,0.1983805668016194,0.1525423728813559,0.1983805668016194,9,0,9,0,103,144,0.0625,0.0,6.25,0.0,9,9,6.25,2200.031485996,236.29240257213044,122.4040615415,25,15.192644110779607,10.230472516875604,34,17.74271780986644,11.196544276457884,9,2.550073699086832,0.966071759582281,9,Regeneração,2200.031485996,236.29240257213044,122.4040615415,2656.394041996,234.6239550679394,106.08724233321212,456.362556,-1.6684475041910505,-16.316819208287882
153,398,0.131578947368421,0.1037181996086105,0.131578947368421,0.1037181996086105,7,3,10,3,239,272,0.0367647058823529,0.0125523012552301,3.6764705882352944,1.2552301255230125,4,7,2.421240462712282,2634.035260996,238.38249603338488,88.85358702845714,36,16.472352293613636,10.417836950574504,40,18.976213672073005,11.807213533354613,4,2.5038613784593693,1.389376582780109,7,Regeneração,2634.035260996,238.38249603338488,88.85358702845714,2932.4648209960005,239.45471734595384,89.3860040749,298.4295600000005,1.0722213125689564,0.532417046442859
154,4,0.0517241379310344,0.0803043110735418,0.0517241379310344,0.0803043110735418,5,1,5,1,284,311,0.0160771704180064,0.0035211267605633,1.607717041800643,0.352112676056338,4,4,1.255604365744305,3929.757076896,243.6877682340633,85.79811966530909,56,29.683969444778054,17.564459930313593,60,30.99287303827733,18.44061010486177,4,1.3089035934992808,0.8761501745481759,4,Regeneração,3929.757076896,243.6877682340633,85.79811966530909,4099.395830396,243.4883660985201,84.3276601117288,169.6387534999999,-0.1994021355431812,-1.4704595535802838
155,40,0.0526315789473684,0.0893371757925072,0.0526315789473684,0.0893371757925072,4,1,5,1,165,182,0.0274725274725274,0.006060606060606,2.747252747252748,0.6060606060606061,3,4,2.1411921411921413,3749.085755999,242.36462689754103,115.3435567175652,46,29.80419872963285,19.4048467569494,49,31.837664283904264,21.044472681067344,3,2.0334655542714124,1.6396259241179472,4,Regeneração,3749.085755999,242.36462689754103,115.3435567175652,3766.401193999001,242.14562469893875,102.16946061234694,17.315438000000995,-0.2190021986022827,-13.174096105218268
156,403,0.08,0.1059907834101382,0.08,0.1059907834101382,1,3,1,3,103,114,0.0087719298245614,0.029126213592233,0.8771929824561403,2.912621359223301,-2,-2,-2.0354283767671606,2117.25858,236.13968448,102.34483426923076,26,14.362066419606014,8.534995977473855,24,12.7821192793154,7.400911161731208,-2,-1.5799471402906151,-1.1340848157426473,-2,Declínio,2117.25858,236.13968448,102.34483426923076,2012.312084,235.3829298586957,110.04350995833332,-104.94649600000024,-0.7567546213043101,7.698675689102558
157,405,0.2608695652173913,0.4585152838427948,0.2608695652173913,0.4585152838427948,11,1,27,1,64,165,0.1636363636363636,0.015625,16.363636363636363,1.5625,10,26,14.801136363636363,1907.623873,273.3295125620915,140.30821088888888,18,13.70676214982065,10.556701030927837,28,16.535204815715133,11.07157381049207,10,2.8284426658944835,0.5148727795642358,26,Regeneração,1907.623873,273.3295125620915,140.30821088888888,2596.245553,266.7783878968254,116.17902746428572,688.6216800000002,-6.551124665266116,-24.12918342460316
158,409,0.0454545454545454,0.1070615034168565,0.0454545454545454,0.1070615034168565,3,1,8,1,211,228,0.0350877192982456,0.0047393364928909,3.508771929824561,0.4739336492890995,2,7,3.0348382805354617,3598.5576060000003,257.0186244111498,127.46431354761904,43,27.25032098817028,20.67858801672085,45,29.36448416498652,22.387596899224807,2,2.1141631768162377,1.7090088825039516,7,Regeneração,3598.5576060000003,257.0186244111498,127.46431354761904,3743.276874,272.941236384778,119.90127625,144.71926799999983,15.922611973628191,-7.563037297619047
159,41,0.0933333333333333,0.1289893617021276,0.0933333333333333,0.1289893617021276,5,2,7,2,244,263,0.026615969581749,0.0081967213114754,2.6615969581749046,0.819672131147541,3,5,1.841924827027364,3599.362152999,272.3420245475635,151.5291531945,36,15.348653217517962,9.747216764898496,39,17.36917512007403,10.768955316830144,3,2.020521902556068,1.0217385519316498,5,Regeneração,3599.362152999,272.3420245475635,151.5291531945,3788.851386999,269.4100953629717,148.2115846410769,189.48923400000007,-2.9319291845918087,-3.3175685534230865
160,413,0.1044776119402985,0.1151079136690647,0.1044776119402985,0.1151079136690647,5,2,6,2,136,142,0.0422535211267605,0.0147058823529411,4.225352112676056,1.4705882352941175,3,4,2.7547638773819383,2609.8721695000004,239.6919852365592,103.83611148387098,32,21.76392302351797,16.426287744227352,35,23.425910292390245,17.442906574394463,3,1.6619872688722737,1.0166188301671113,4,Regeneração,2609.8721695000004,239.6919852365592,103.83611148387098,2691.9885285,237.03136361140812,96.44329088235294,82.11635899999965,-2.660621625151037,-7.392820601518039
161,415,0.0389610389610389,0.1482649842271293,0.0389610389610389,0.1482649842271293,3,0,3,0,139,178,0.0168539325842696,0.0,1.6853932584269662,0.0,3,3,1.6853932584269662,2897.900228,264.75561054654656,99.98076143243244,37,28.539339447888352,23.083632019115885,40,25.20611017786711,15.937625754527163,3,-3.333229270021242,-7.146006264588721,3,Regeneração,2897.900228,264.75561054654656,99.98076143243244,2934.906324,260.990483974359,94.332509125,37.00609600000007,-3.765126572187569,-5.648252307432443
162,419,0.1009174311926605,0.1338912133891213,0.1009174311926605,0.1338912133891213,9,2,11,2,210,268,0.0410447761194029,0.0095238095238095,4.104477611940299,0.9523809523809524,7,9,3.152096659559346,4031.5987215,274.7616604619608,111.36596943137256,51,25.40588081264177,13.323262839879156,58,23.85802150054297,11.32870662460568,7,-1.547859312098801,-1.9945562152734748,9,Regeneração,4031.5987215,274.7616604619608,111.36596943137256,4149.2762205,302.7976797144586,88.07129624137932,117.6774989999999,28.036019252497795,-23.294673189993247
163,421,0.0256410256410256,0.0605226960110041,0.0256410256410256,0.0605226960110041,2,1,2,1,233,254,0.0078740157480314,0.0042918454935622,0.7874015748031495,0.4291845493562232,1,1,0.3582170254469263,4401.356609503,296.43563863669675,91.90442777203508,58,21.43697328773859,7.489170920126914,59,19.511419009085444,6.4918494666934965,1,-1.925554278653145,-0.9973214534334174,1,Estagnação,4401.356609503,296.43563863669675,91.90442777203508,4487.269745503,295.3964799020998,93.28239060355172,85.91313600000012,-1.0391587345969242,1.3779628315166406
164,423,0.0980392156862745,0.0919765166340508,0.0980392156862745,0.0919765166340508,9,1,10,1,262,249,0.0401606425702811,0.0038167938931297,4.016064257028113,0.381679389312977,8,9,3.634384867715136,3337.945105005,284.17520250530066,62.4688398300851,47,22.69905999335492,12.188210227272732,55,25.48736309789636,12.343420266772842,8,2.788303104541434,0.1552100395001101,9,Regeneração,3337.945105005,284.17520250530066,62.4688398300851,3568.641768005,279.47692195573734,61.19273178207273,230.6966629999997,-4.6982805495633215,-1.2761080480123752
165,424,0.0588235294117647,0.1234939759036144,0.0588235294117647,0.1234939759036144,2,4,14,7,322,342,0.0409356725146198,0.0217391304347826,4.093567251461988,2.1739130434782608,-2,7,1.9196542079837275,4055.634223009,304.11703599407844,95.4462046082549,52,23.8928299232904,12.576904415332365,50,23.81476552723528,12.565964761495486,-2,-0.0780643960551259,-0.0109396538368784,7,Regeneração,4055.634223009,304.11703599407844,95.4462046082549,3957.227736009,306.8339899799592,93.3496942657347,-98.40648699999974,2.716953985880764,-2.0965103425202045
166,425,0.1009174311926605,0.1030042918454935,0.1009174311926605,0.1030042918454935,6,5,8,6,221,245,0.0326530612244898,0.0271493212669683,3.26530612244898,2.7149321266968327,1,2,0.550373995752147,4118.579698506,312.0080968059525,96.85585518557409,54,34.61069513383174,25.77361477572559,55,36.02011466848782,26.713395638629283,1,1.409419534656081,0.9397808629036924,2,Regeneração,4118.579698506,312.0080968059525,96.85585518557409,4395.066377509,311.71551268786936,104.79006027316365,276.48667900300006,-0.2925841180831412,7.934205087589561
167,427,0.0655737704918032,0.152875175315568,0.0655737704918032,0.152875175315568,5,3,6,3,160,197,0.0304568527918781,0.01875,3.045685279187817,1.875,2,3,1.1706852791878175,4833.659696003,322.1623037560322,115.49993230015,60,45.58478222546152,33.42036553524804,62,42.86642143207863,29.24566691785984,2,-2.7183607933828853,-4.174698617388202,3,Regeneração,4833.659696003,322.1623037560322,115.49993230015,4797.385580003,318.73713779808725,108.23486809691936,-36.2741160000005,-3.425165957944955,-7.2650642032306365
168,428,0.0357142857142857,0.048780487804878,0.0357142857142857,0.048780487804878,2,2,3,3,204,206,0.0145631067961165,0.0147058823529411,1.4563106796116505,1.4705882352941175,0,0,-0.014277555682467,4082.048512402,279.1941033103312,80.11613493946429,56,32.856801134861804,22.69138495092694,56,33.72848009625245,23.680803571428573,0,0.8716789613906428,0.9894186205016346,0,Estagnação,4082.048512402,279.1941033103312,80.11613493946429,4104.984032902,279.1915550116299,82.62523888578572,22.93552049999971,-0.0025482987012992,2.5091039463214315
169,429,0.0222222222222222,0.063063063063063,0.0222222222222222,0.063063063063063,3,0,4,0,241,259,0.0154440154440154,0.0,1.5444015444015444,0.0,3,4,1.5444015444015444,4866.425184003,301.29897854694406,98.01588736377272,66,45.12348107884012,33.20811892510006,69,45.82233505661778,32.64282238442822,3,0.6988539777776595,-0.565296540671838,4,Regeneração,4866.425184003,301.29897854694406,98.01588736377272,5219.942211003,300.9218405218261,103.49547527549277,353.51702699999987,-0.3771380251179721,5.479587911720046
170,430,0.1147540983606557,0.2142857142857142,0.1147540983606557,0.2142857142857142,7,0,7,0,136,172,0.0406976744186046,0.0,4.069767441860465,0.0,7,7,4.069767441860465,2877.824193825,350.5843214573504,125.32983375218518,27,14.6847008744396,9.156435643564356,34,16.702947571280927,9.822045152722444,7,2.018246696841328,0.665609509158088,7,Regeneração,2877.824193825,350.5843214573504,125.32983375218518,3203.483103725,358.10514825685385,109.50733717967648,325.65890990000025,7.520826799503425,-15.822496572508696
171,435,0.081967213114754,0.1636363636363636,0.081967213114754,0.1636363636363636,5,0,6,0,116,159,0.0377358490566037,0.0,3.7735849056603774,0.0,5,6,3.7735849056603774,2361.924179996,238.60483577748147,118.7605278885926,28,18.566083308846988,13.349206349206344,33,21.01036034381565,14.504302925989672,5,2.444277034968664,1.155096576783329,6,Regeneração,2361.924179996,238.60483577748147,118.7605278885926,2798.504553996,240.93490258241127,123.531762281,436.5803740000001,2.3300668049298,4.771234392407393
172,438,0.125,0.1758241758241758,0.125,0.1758241758241758,6,4,7,4,160,204,0.034313725490196,0.025,3.431372549019608,2.5,2,3,0.931372549019608,3059.271370996,239.5553718006429,103.64900568410526,39,21.92385598589928,13.034623217922604,41,21.857623272690667,12.26163818503241,2,-0.0662327132086062,-0.7729850328901939,3,Regeneração,3059.271370996,239.5553718006429,103.64900568410526,3043.581684996,240.4150742113385,89.7103995999,-15.68968599999971,0.8597024106956042,-13.93860608420526
173,442,0.1566265060240964,0.2031662269129287,0.1566265060240964,0.2031662269129287,8,5,9,15,169,210,0.0428571428571428,0.0887573964497041,4.285714285714286,8.875739644970414,3,-6,-4.590025359256129,3539.57726,257.7254009038461,123.972970975,40,23.081613321499688,15.581560283687942,43,22.149229971305537,14.14368184733804,3,-0.9323833501941508,-1.4378784363499033,-6,Declínio,3539.57726,257.7254009038461,123.972970975,3703.446458996,258.6977921149856,116.8506360696744,163.8691989959998,0.9723912111394952,-7.1223349053256015
174,450,0.0985915492957746,0.1232876712328767,0.0985915492957746,0.1232876712328767,1,6,1,7,169,196,0.0051020408163265,0.0414201183431952,0.5102040816326531,4.142011834319527,-5,-6,-3.6318077526868735,3410.6185060000003,259.2594301711712,140.59641724324325,38,19.99556369690379,11.915310805173128,33,18.2038727472917,11.849475632325726,-5,-1.7916909496120894,-0.065835172847402,-6,Declínio,3410.6185060000003,259.2594301711712,140.59641724324325,2977.009096,258.99893321590906,129.66383203030304,-433.60941,-0.2604969552621128,-10.93258521294021
175,456,0.0344827586206896,0.1210340775558166,0.0344827586206896,0.1210340775558166,1,1,2,1,72,71,0.028169014084507,0.0138888888888888,2.8169014084507045,1.3888888888888888,0,1,1.4280125195618156,2479.942151,241.93574315763547,96.63795672413794,29,21.78055998776831,17.395973154362416,29,21.682814574193888,17.204778156996586,0,-0.0977454135744224,-0.1911949973658302,1,Estagnação,2479.942151,241.93574315763547,96.63795672413794,2517.403835,241.83738856157635,102.51210524137932,37.46168399999988,-0.0983545960591243,5.87414851724138
176,460,0.1,0.1048387096774193,0.1,0.1048387096774193,8,2,9,2,236,260,0.0346153846153846,0.0084745762711864,3.4615384615384617,0.847457627118644,6,7,2.6140808344198176,3747.650461003,329.4520715199372,92.49195908715215,47,18.046776481891456,7.4840096748186,53,20.176134031629303,9.02777777777778,6,2.129357549737847,1.5437681029591808,7,Regeneração,3747.650461003,329.4520715199372,92.49195908715215,4076.391101003,318.7699029345045,95.98176971171154,328.74064,-10.682168585432692,3.4898106245593823
177,464,0.0535714285714285,0.1073684210526315,0.0535714285714285,0.1073684210526315,5,1,5,1,229,246,0.0203252032520325,0.0043668122270742,2.032520325203252,0.4366812227074235,4,4,1.5958391024958285,4181.460403506,282.5055215089347,103.56620281166038,54,32.3490403382456,21.18828282828284,58,36.09641568142441,25.32050209205021,4,3.7473753431788097,4.132219263767372,4,Regeneração,4181.460403506,282.5055215089347,103.56620281166038,4428.294203506,279.61951147147124,98.37891584513793,246.83379999999943,-2.88601003746345,-5.18728696652245
178,465,0.0542635658914728,0.0913461538461538,0.0542635658914728,0.0913461538461538,4,3,6,3,197,219,0.0273972602739726,0.015228426395939,2.73972602739726,1.5228426395939088,1,3,1.2168833878033514,4335.835139006,256.70488224084585,96.26873511149206,64,29.69383124015284,13.99531193653083,65,30.10897955997504,14.372490260713215,1,0.415148319822201,0.3771783241823865,3,Regeneração,4335.835139006,256.70488224084585,96.26873511149206,4320.807452506,255.4994547174494,96.81971817225,-15.027686499999618,-1.2054275233964518,0.5509830607579431
179,468,0.0841121495327102,0.1128241065171689,0.0841121495327102,0.1128241065171688,2,7,2,8,249,228,0.0087719298245614,0.0321285140562249,0.8771929824561403,3.212851405622489,-5,-6,-2.335658423166349,4457.506247503,290.5496407559513,110.95977244653572,56,35.386955137392604,24.930036188178526,51,33.731954584711445,24.38273921200751,-5,-1.6550005526811589,-0.5472969761710154,-6,Declínio,4457.506247503,290.5496407559513,110.95977244653572,4211.172162003,295.8988686244314,114.18910313737256,-246.33408549999967,5.349227868480057,3.229330690836832
180,47,0.0714285714285714,0.1135831381733021,0.0714285714285714,0.1135831381733021,5,3,5,3,270,304,0.0164473684210526,0.0111111111111111,1.644736842105263,1.1111111111111112,2,2,0.5336257309941519,3905.586294899,243.49575363644087,87.03735821483333,55,35.07061712404671,25.83274273564848,57,34.235232978362376,23.33737373737374,2,-0.8353841456843369,-2.495368998274742,2,Regeneração,3905.586294899,243.49575363644087,87.03735821483333,4159.989958399,261.98289726412014,90.95494745716071,254.40366349999977,18.487143627679277,3.917589242327381
181,470,0.0,0.1262135922330097,0.0,0.1262135922330097,0,0,0,0,163,146,0.0,0.0,0.0,0.0,0,0,0.0,3814.885079899,318.34851194456536,126.303017340025,40,22.032743360236328,14.200427578834846,40,24.670531595450427,17.190322580645162,0,2.6377882352141,2.989895001810316,0,Estagnação,3814.885079899,318.34851194456536,126.303017340025,3814.885079899,318.34851194456536,126.303017340025,0.0,0.0,0.0
182,487,0.1666666666666666,0.215311004784689,0.1666666666666666,0.215311004784689,2,8,5,13,118,91,0.0549450549450549,0.1101694915254237,5.494505494505495,11.016949152542372,-6,-8,-5.522443658036877,2737.622777996,236.35550637878225,108.068430593625,33,21.246098445204392,13.65098039215686,27,19.591531549020186,14.55360281195079,-6,-1.6545668961842068,0.9026224197939304,-8,Declínio,2737.622777996,236.35550637878225,108.068430593625,2555.797688996,236.15282819343588,136.78093770355554,-181.82508899999996,-0.2026781853463717,28.71250710993054
183,49,0.1372549019607843,0.1615384615384615,0.1372549019607843,0.1615384615384615,4,10,8,12,129,131,0.0610687022900763,0.0930232558139534,6.106870229007633,9.30232558139535,-6,-4,-3.1954553523877163,4317.892769899,294.2204446133801,89.83509578885185,54,40.48619554712294,31.57685009487665,48,34.57013660952935,26.52395672333849,-6,-5.91605893759359,-5.052893371538161,-4,Declínio,4317.892769899,294.2204446133801,89.83509578885185,3666.418340899,285.19305601642367,78.86160003399999,-651.4744289999999,-9.027388596956428,-10.973495754851854
184,491,0.1794871794871795,0.1093117408906882,0.1794871794871795,0.1093117408906882,5,2,7,2,119,128,0.0546875,0.0168067226890756,5.46875,1.680672268907563,3,5,3.7880777310924367,1694.9973,236.76555681699347,114.60891983333332,18,11.798787989415976,9.679425837320574,21,13.623314066123816,10.879150066401062,3,1.8245260767078408,1.1997242290804877,5,Regeneração,1694.9973,236.76555681699347,114.60891983333332,1880.503208,241.7706435428572,93.5995751904762,185.5059080000001,5.005086725863691,-21.00934464285712
185,494,0.2142857142857142,0.2094240837696335,0.2142857142857142,0.2094240837696335,9,3,11,4,193,189,0.0582010582010582,0.0207253886010362,5.82010582010582,2.072538860103627,6,7,3.747566960002192,2303.878626996,241.67755358634668,125.05198075968,25,9.05341102098174,5.156998477087084,31,13.146751316155592,8.083503054989817,6,4.093340295173853,2.926504577902733,7,Regeneração,2303.878626996,241.67755358634668,125.05198075968,2605.945988996,239.3987998492043,105.75193264490322,302.0673619999998,-2.278753737142381,-19.300048114776786
186,495,0.1489361702127659,0.1567164179104477,0.1489361702127659,0.1567164179104477,5,2,6,2,121,147,0.0408163265306122,0.0165289256198347,4.081632653061225,1.6528925619834711,3,4,2.4287400910777537,2161.267953996,242.98877378318613,135.32875027254545,22,8.192503817919402,4.29985315712188,25,8.755290069597041,4.33480441323972,3,0.5627862516776396,0.0349512561178402,4,Regeneração,2161.267953996,242.98877378318613,135.32875027254545,2335.4321869960004,241.97644706634665,123.84512311984,174.16423300000042,-1.0123267168394818,-11.483627152705452
187,50,0.131578947368421,0.2279069767441861,0.131578947368421,0.227906976744186,5,5,5,12,140,149,0.0335570469798657,0.0857142857142857,3.355704697986577,8.571428571428571,0,-7,-5.215723873441994,3178.663072902,245.29217118474253,99.1659177528158,38,25.38643959503102,17.499999999999996,38,25.786753277092128,19.188418323249778,0,0.4003136820611068,1.6884183232497811,-7,Declínio,3178.663072902,245.29217118474253,99.1659177528158,3176.3277899020004,245.8362214393656,101.69159827913158,-2.335282999999436,0.5440502546230732,2.525680526315781
188,51,0.0123456790123456,0.0469135802469135,0.0123456790123456,0.0469135802469135,0,1,0,1,202,203,0.0,0.0049504950495049,0.0,0.495049504950495,-1,-1,-0.495049504950495,3564.202088003,268.9363283977073,123.6713094880244,41,21.303692893963603,11.197585071350163,40,20.22013870403825,10.50981892374394,-1,-1.083554189925355,-0.687766147606224,-1,Estagnação,3564.202088003,268.9363283977073,123.6713094880244,3538.746491003,270.65481534373976,125.490312375225,-25.455597000000125,1.718486946032442,1.8190028872005968
189,513,0.0222222222222222,0.0460992907801418,0.0222222222222222,0.0460992907801418,1,1,1,1,282,282,0.0035460992907801,0.0035460992907801,0.3546099290780142,0.3546099290780142,0,0,0.0,3822.634358003,312.47502565764165,104.44544836377273,45,21.316812246281373,12.654996817313814,45,21.64225885379736,13.22754491017964,0,0.325446607515989,0.5725480928658264,0,Estagnação,3822.634358003,312.47502565764165,104.44544836377273,3828.313625003,312.32527957941755,106.48687236377272,5.679266999999982,-0.1497460782240978,2.041423999999992
190,516,0.05,0.0868686868686868,0.05,0.0868686868686868,2,2,8,2,237,258,0.0310077519379844,0.0084388185654008,3.10077519379845,0.8438818565400843,0,6,2.256893337258365,3419.608271003,306.47215859630387,107.68209862515,40,22.71973124961557,16.24790280590107,40,23.736071666972816,17.11156812339332,0,1.0163404173572452,0.8636653174922486,6,Regeneração,3419.608271003,306.47215859630387,107.68209862515,3508.067450003,331.3146027911756,114.41199160015,88.45917899999995,24.842444194871742,6.729892974999999
191,517,0.0099009900990099,0.0757946210268948,0.0099009900990099,0.0757946210268948,1,0,2,0,200,209,0.0095693779904306,0.0,0.9569377990430622,0.0,1,2,0.9569377990430622,3865.157349003,282.447400277671,102.51025018012,50,27.937723053222737,16.077170418006432,51,28.518641832984688,16.42760436254231,1,0.5809187797619515,0.3504339445358795,2,Regeneração,3865.157349003,282.447400277671,102.51025018012,3960.040642003,282.0359057522745,103.53655341188237,94.88329299999988,-0.4114945253965061,1.0263032317623697
192,519,0.0359712230215827,0.0401891252955082,0.0359712230215827,0.0401891252955082,2,3,2,3,211,212,0.0094339622641509,0.0142180094786729,0.9433962264150944,1.4218009478672986,-1,-1,-0.4784047214522042,4324.1505089082,242.25407461008933,77.34006560889144,70,52.58919550184412,41.41488372093024,69,51.5315454893949,40.200357781753134,-1,-1.0576500124492156,-1.2145259391771075,-1,Estagnação,4324.1505089082,242.25407461008933,77.34006560889144,4566.8930389082,257.6186247137074,88.17956077713623,242.74252999999956,15.364550103618058,10.839495168244795
193,520,0.0638297872340425,0.0862944162436548,0.0638297872340425,0.0862944162436548,3,3,5,6,198,196,0.0255102040816326,0.0303030303030303,2.5510204081632653,3.0303030303030303,0,-1,-0.479282622139765,3696.677122003,301.735977470988,86.49506338323404,47,19.793912795226653,10.09891808346213,47,20.43776415465987,10.019822639540951,0,0.6438513594332171,-0.0790954439211795,-1,Estagnação,3696.677122003,301.735977470988,86.49506338323404,3798.396518003,301.9314015819963,93.01046395770211,101.71939599999996,0.1954241110082648,6.5154005744680745
194,522,0.0222222222222222,0.0984848484848484,0.0222222222222222,0.0984848484848484,1,1,17,1,121,143,0.1188811188811188,0.0082644628099173,11.888111888111888,0.8264462809917356,0,16,11.061665607120151,4235.269597003,270.47127950114344,147.69079953353332,45,27.786697179413988,14.396263520157325,45,26.35160670028619,14.872000000000002,0,-1.4350904791277976,0.4757364798426788,16,Regeneração,4235.269597003,270.47127950114344,147.69079953353332,4213.604367003,271.21309631326466,145.05905333353334,-21.66522999999961,0.7418168121212148,-2.6317461999999807
195,523,0.0232558139534883,0.0717299578059071,0.0232558139534883,0.0717299578059071,1,2,1,2,238,236,0.0042372881355932,0.0084033613445378,0.423728813559322,0.8403361344537815,-1,-1,-0.4166073208944595,4517.228073,289.2578535355769,83.79233712307692,65,40.81411427839027,28.29370629370629,64,40.92540380773289,28.76859504132232,-1,0.1112895293426206,0.4748887476160242,-1,Estagnação,4517.228073,289.2578535355769,83.79233712307692,4423.376079,289.52928459970235,80.739035828125,-93.85199400000056,0.2714310641254656,-3.053301294951922
196,526,0.1282051282051282,0.0689655172413793,0.1282051282051282,0.0689655172413793,3,2,3,3,252,270,0.0111111111111111,0.0119047619047619,1.1111111111111112,1.1904761904761905,1,0,-0.0793650793650793,1989.691727999,232.6052461753333,156.44945252657894,19,6.290156852367118,3.2144158736586346,20,6.857306185206999,3.635547576301616,1,0.5671493328398807,0.4211317026429815,0,Estagnação,1989.691727999,232.6052461753333,156.44945252657894,1918.063729899,237.30205338832104,117.3951310802,-71.62799810000001,4.69680721298775,-39.054321446378935
197,529,0.1724137931034483,0.1578947368421052,0.1724137931034483,0.1578947368421052,6,5,10,5,184,209,0.0478468899521531,0.0271739130434782,4.784688995215311,2.717391304347826,1,5,2.067297690867485,2734.968654996,294.2535940933202,114.30219693089656,29,15.136363748842973,10.59987476518472,30,14.517270066233278,10.141862084977944,1,-0.6190936826096927,-0.4580126802067745,5,Regeneração,2734.968654996,294.2535940933202,114.30219693089656,2832.8020610000003,293.24677322167486,127.7933371724138,97.83340600400015,-1.0068208716453455,13.491140241517243
198,537,0.0666666666666666,0.1547169811320754,0.0666666666666666,0.1547169811320754,4,1,6,1,121,144,0.0416666666666666,0.0082644628099173,4.166666666666666,0.8264462809917356,3,5,3.34022038567493,2824.6281849960005,239.1541404172381,83.04394927766667,36,22.99426487029323,15.79395900755124,39,26.26356964018151,19.23562152133581,3,3.269304769888283,3.441662513784573,5,Regeneração,2824.6281849960005,239.1541404172381,83.04394927766667,3091.948906996,239.7294714492916,94.60547092094735,267.3207219999995,0.5753310320534979,11.561521643280685
