file,column,inferred_type
results/tables/models/GLM_PD_delta/glm_pd_delta_coefficients_complete.csv,Estimate,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_coefficients_complete.csv,Std_Error,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_coefficients_complete.csv,t_value,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_coefficients_complete.csv,p_value,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_coefficients_complete.csv,Significance,object
results/tables/models/GLM_PD_delta/glm_pd_delta_coefficients_complete.csv,Direction,object
results/tables/models/GLM_PD_delta/glm_pd_delta_partitioned_model_comparison.csv,model,object
results/tables/models/GLM_PD_delta/glm_pd_delta_partitioned_model_comparison.csv,Variable,object
results/tables/models/GLM_PD_delta/glm_pd_delta_partitioned_model_comparison.csv,Estimate,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_partitioned_model_comparison.csv,Std_Error,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_partitioned_model_comparison.csv,t_value,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_partitioned_model_comparison.csv,p_value,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_partitioned_model_comparison.csv,Significance,object
results/tables/models/GLM_PD_delta/glm_pd_delta_partitioned_model_comparison.csv,Direction,object
results/tables/models/GLM_PD_delta/glm_pd_delta_results.csv,term,object
results/tables/models/GLM_PD_delta/glm_pd_delta_results.csv,estimate,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_results.csv,std.error,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_results.csv,statistic,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_results.csv,p.value,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_results.csv,sig,object
results/tables/models/GLM_PD_delta/glm_pd_delta_selected_coefficients.csv,Variable,object
results/tables/models/GLM_PD_delta/glm_pd_delta_selected_coefficients.csv,Estimate,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_selected_coefficients.csv,Std_Error,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_selected_coefficients.csv,t_value,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_selected_coefficients.csv,p_value,float64
results/tables/models/GLM_PD_delta/glm_pd_delta_selected_coefficients.csv,Significance,object
results/tables/models/GLM_PD_delta/glm_pd_delta_selected_coefficients.csv,Direction,object
results/tables/models/random_forest/random_forest_pd_delta_importance.csv,Unnamed: 0,object
results/tables/models/random_forest/random_forest_pd_delta_importance.csv,%IncMSE,float64
results/tables/models/random_forest/random_forest_pd_delta_importance.csv,IncNodePurity,float64
results/tables/models/variance_partitioning/variance_partitioning_mean_vs_anomalous_conditions.csv,response,object
results/tables/models/variance_partitioning/variance_partitioning_mean_vs_anomalous_conditions.csv,pure_mean_conditions_pct,float64
results/tables/models/variance_partitioning/variance_partitioning_mean_vs_anomalous_conditions.csv,pure_anomalous_conditions_pct,float64
results/tables/models/variance_partitioning/variance_partitioning_mean_vs_anomalous_conditions.csv,shared_fraction_pct,float64
results/tables/models/variance_partitioning/variance_partitioning_mean_vs_anomalous_conditions.csv,total_adjusted_R2_pct,float64
results/tables/models/variance_partitioning/variance_partitioning_mean_vs_anomalous_conditions.csv,interpretation,object
results/tables/summary/alpha_diversity_summary.csv,metric,object
results/tables/summary/alpha_diversity_summary.csv,cycle1_mean,float64
results/tables/summary/alpha_diversity_summary.csv,cycle1_sd,float64
results/tables/summary/alpha_diversity_summary.csv,cycle2_mean,float64
results/tables/summary/alpha_diversity_summary.csv,cycle2_sd,float64
results/tables/summary/alpha_diversity_summary.csv,delta_mean,float64
results/tables/summary/alpha_diversity_summary.csv,delta_sd,float64
results/tables/summary/community_trajectory_class_summary.csv,trajectory_class,object
results/tables/summary/community_trajectory_class_summary.csv,n_plots,int64
results/tables/summary/community_trajectory_class_summary.csv,percentage,float64
results/tables/summary/demographic_change_summary.csv,metric,object
results/tables/summary/demographic_change_summary.csv,n,int64
results/tables/summary/demographic_change_summary.csv,mean,float64
results/tables/summary/demographic_change_summary.csv,sd,float64
results/tables/summary/demographic_change_summary.csv,median,float64
results/tables/summary/demographic_change_summary.csv,min,float64
results/tables/summary/demographic_change_summary.csv,max,float64
results/tables/summary/pd_change_direction_summary.csv,pd_change_class,object
results/tables/summary/pd_change_direction_summary.csv,n_plots,int64
results/tables/summary/pd_change_direction_summary.csv,percentage,float64
results/tables/summary/phylogenetic_diversity_summary.csv,metric,object
results/tables/summary/phylogenetic_diversity_summary.csv,cycle1_mean,float64
results/tables/summary/phylogenetic_diversity_summary.csv,cycle1_sd,float64
results/tables/summary/phylogenetic_diversity_summary.csv,cycle2_mean,float64
results/tables/summary/phylogenetic_diversity_summary.csv,cycle2_sd,float64
results/tables/summary/phylogenetic_diversity_summary.csv,delta_mean,float64
results/tables/summary/phylogenetic_diversity_summary.csv,delta_sd,float64
results/tables/summary/phylogenetic_diversity_summary.csv,delta_min,float64
results/tables/summary/phylogenetic_diversity_summary.csv,delta_max,float64
results/tables/summary/temporal_beta_diversity_summary.csv,metric,object
results/tables/summary/temporal_beta_diversity_summary.csv,n,int64
results/tables/summary/temporal_beta_diversity_summary.csv,mean,float64
results/tables/summary/temporal_beta_diversity_summary.csv,sd,float64
results/tables/summary/temporal_beta_diversity_summary.csv,median,float64
results/tables/summary/temporal_beta_diversity_summary.csv,min,float64
results/tables/summary/temporal_beta_diversity_summary.csv,max,float64
